# yolo_chroma_attack — train run
args: {'run_dir': PosixPath('data/chroma_key_dataset/capture_20260602_211812'), 'out_dir': PosixPath('experiments/yolo_attack/run01'), 'yolo_weights': 'yolov8n.pt', 'image_size': 640, 'patch_size': 256, 'batch_size': 8, 'epochs': 20, 'lr': 0.05, 'target_expand_x': 3.5, 'target_expand_y': 3.5, 'eot_noise': 0.02, 'num_workers': 4, 'device': 'cuda', 'patch_init': 'uniform', 'eval_every': 4, 'seed': 0}
[init] val (10 batches): loss=0.3825  mean_veh_score_in_box=0.0032
  step  2740  ep 16  loss=0.4121  veh_in_box=0.0050
  step  2760  ep 16  loss=0.2095  veh_in_box=0.0016
  step  2780  ep 16  loss=0.3110  veh_in_box=0.0019
  step  2800  ep 16  loss=0.3812  veh_in_box=0.0053
  step  2820  ep 16  loss=0.2907  veh_in_box=0.0016
  step  2840  ep 17  loss=0.3380  veh_in_box=0.0032
  step  2860  ep 17  loss=0.3009  veh_in_box=0.0031
  step  2880  ep 17  loss=0.3566  veh_in_box=0.0021
  step  2900  ep 17  loss=0.0922  veh_in_box=0.0008
  step  2920  ep 17  loss=0.2099  veh_in_box=0.0027
  step  2940  ep 17  loss=0.3788  veh_in_box=0.0056
  step  2960  ep 17  loss=0.2572  veh_in_box=0.0029
  step  2980  ep 17  loss=0.2227  veh_in_box=0.0021
  step  3000  ep 18  loss=0.2547  veh_in_box=0.0023
  step  3020  ep 18  loss=0.4181  veh_in_box=0.0029
  step  3040  ep 18  loss=0.1428  veh_in_box=0.0011
  step  3060  ep 18  loss=0.3617  veh_in_box=0.0026
  step  3080  ep 18  loss=0.3252  veh_in_box=0.0027
  step  3100  ep 18  loss=0.2013  veh_in_box=0.0025
  step  3120  ep 18  loss=0.4529  veh_in_box=0.0024
  step  3140  ep 18  loss=0.3197  veh_in_box=0.0022
  step  3160  ep 19  loss=0.2128  veh_in_box=0.0024
  step  3180  ep 19  loss=0.2887  veh_in_box=0.0017
  step  3200  ep 19  loss=0.1992  veh_in_box=0.0019
  step  3220  ep 19  loss=0.2486  veh_in_box=0.0023
  step  3240  ep 19  loss=0.2337  veh_in_box=0.0027
  step  3260  ep 19  loss=0.2584  veh_in_box=0.0017
  step  3280  ep 19  loss=0.1009  veh_in_box=0.0007
  step  3300  ep 19  loss=0.3555  veh_in_box=0.0022
[ep 20/20] train_loss=0.2519  val_loss=0.2623  val_veh_score=0.0025  elapsed=3.4 min

DONE. patch_final.pt -> experiments/yolo_attack/run01
