step	score	x	y	w	h	class
182	0.8368	18.76	-0.40	2.71	1.05	0
183	0.8644	18.74	-0.44	2.74	1.05	0
184	0.8523	18.69	-0.54	2.74	1.05	0
185	0.8767	18.66	-0.49	2.75	1.05	0
186	0.8618	18.63	-0.48	2.75	1.05	0
187	0.8814	18.57	-0.71	2.81	1.08	0
188	0.8452	18.66	-0.70	2.68	1.03	0
189	0.8518	18.67	-0.71	2.69	1.04	0
190	0.8819	18.64	-0.62	2.71	1.05	0
191	0.8706	18.69	-0.60	2.71	1.05	0
192	0.8598	18.75	-0.57	2.70	1.05	0
193	0.8383	19.25	-0.54	2.81	1.08	0
194	0.8853	19.45	-0.41	2.80	1.08	0
195	0.8867	19.46	-0.37	2.79	1.08	0
196	0.8639	19.26	-0.40	2.81	1.08	0
197	0.8452	19.24	-0.50	2.80	1.08	0
198	0.8284	19.23	-0.48	2.79	1.08	0
199	0.8362	19.66	-0.56	2.70	1.04	0
200	0.8647	19.35	-0.58	2.70	1.04	0
201	0.8637	19.67	-0.58	2.80	1.08	0
202	0.8709	19.71	-0.68	2.81	1.08	0
203	0.8329	19.48	-0.77	2.79	1.07	0
204	0.8218	19.65	-0.87	2.81	1.08	0
205	0.8408	19.80	-0.70	2.80	1.08	0
206	0.8491	19.71	-0.76	2.81	1.08	0
207	0.8698	19.52	-0.70	2.81	1.09	0
208	0.8642	19.52	-0.70	2.81	1.09	0
209	0.8169	19.20	-0.71	2.84	1.10	0
210	0.8299	19.21	-0.65	2.84	1.10	0
211	0.8320	19.25	-0.54	2.77	1.06	0
212	0.7989	18.85	-0.64	2.81	1.08	0
213	0.8242	18.64	-0.65	2.83	1.09	0
214	0.8275	18.80	-0.65	2.82	1.09	0
215	0.8510	18.63	-0.65	2.82	1.10	0
216	0.8022	18.47	-0.63	2.71	1.04	0
217	0.6959	18.31	-0.76	2.66	1.01	0
218	0.8098	18.58	-0.61	2.73	1.05	0
219	0.7823	18.70	-0.64	2.73	1.05	0
220	0.7962	18.37	-0.58	2.74	1.05	0
221	0.7900	18.19	-0.56	2.75	1.06	0
222	0.6866	18.18	-0.62	2.71	1.03	0
223	0.7109	15.50	-0.85	1.26	1.47	5
224	0.6985	15.68	-0.89	1.25	1.51	5
225	0.7787	14.38	-0.86	1.25	1.46	5
226	0.7739	14.43	-0.83	1.25	1.46	5
227	0.7486	14.39	-0.77	1.24	1.45	5
228	0.7123	15.41	-0.89	1.34	1.55	5
229	0.6994	16.19	-0.38	2.76	1.06	0
230	0.6444	14.56	-0.82	1.80	1.45	5
231	0.6532	14.74	-0.76	2.03	1.23	5
232	0.7492	14.56	-0.74	2.13	1.21	5
233	0.7764	14.39	-0.86	1.82	1.35	5
234	0.7421	14.35	-0.84	1.57	1.46	5
235	0.8126	13.47	-0.91	1.26	1.51	5
236	0.8187	13.52	-0.82	1.25	1.53	5
237	0.7671	12.73	-0.87	1.20	1.45	5
238	0.8424	12.66	-0.71	1.25	1.47	5
239	0.8411	12.47	-0.74	1.25	1.45	5
240	0.8014	12.34	-0.66	1.27	1.46	5
241	0.8406	11.81	-0.73	1.26	1.45	5
242	0.8012	11.67	-0.71	1.27	1.46	5
243	0.7414	11.66	-0.78	1.33	1.46	5
244	0.7955	11.49	-0.85	1.30	1.48	5
245	0.6909	11.41	-0.80	1.34	1.48	5
246	0.6676	11.27	-0.72	1.83	1.31	5
247	0.6241	11.33	-0.80	2.75	1.05	5
248	0.6231	11.34	-0.77	2.83	1.08	5
249	0.6253	11.32	-0.80	2.80	1.07	5
250	0.6261	11.22	-0.69	1.80	1.32	5
251	0.6098	11.20	-0.75	2.42	1.10	0
252	0.5953	10.86	-0.85	2.74	1.04	5
253	0.6435	10.76	-0.73	1.74	1.32	5
254	0.5496	11.22	-0.78	2.92	1.11	5
255	0.8160	10.49	-0.95	1.26	1.45	5
256	0.7622	10.42	-0.93	1.29	1.46	5
257	0.7173	10.41	-0.92	1.36	1.48	5
258	0.7767	10.33	-0.93	1.40	1.47	5
259	0.7182	10.16	-0.88	1.25	1.44	5
260	0.7642	9.74	-0.88	1.29	1.54	5
261	0.7555	9.67	-0.91	1.34	1.53	5
262	0.7859	9.58	-0.88	1.27	1.52	5
263	0.6424	10.21	-0.71	2.78	1.07	0
264	0.4844	9.47	-0.82	2.54	1.12	0
265	0.6248	9.37	-0.91	1.74	1.42	5
266	0.4574	9.24	-0.89	1.75	1.34	5
267	0.5607	9.36	-0.86	2.78	1.08	0
268	0.4422	9.32	-1.01	2.15	1.25	5
269	0.4339	9.29	-0.83	2.76	1.07	0
270	0.5565	9.33	-0.82	2.77	1.08	0
271	0.4337	9.29	-0.82	2.77	1.08	0
272	0.5812	9.30	-0.79	2.78	1.08	0
273	0.6258	9.31	-0.73	2.78	1.07	0
274	0.6308	9.33	-0.70	2.78	1.08	0
275	0.6703	9.34	-0.69	2.79	1.08	0
276	0.6629	9.33	-0.70	2.79	1.08	0
277	0.6430	9.33	-0.70	2.78	1.07	0
278	0.6315	9.32	-0.70	2.78	1.07	0
279	0.6076	9.33	-0.66	2.77	1.07	0
280	0.6202	9.34	-0.65	2.77	1.07	0
281	0.6093	9.36	-0.65	2.78	1.07	0
282	0.6164	9.38	-0.60	2.78	1.07	0
283	0.6562	9.38	-0.60	2.78	1.07	0
284	0.6510	9.38	-0.58	2.78	1.07	0
285	0.5938	9.37	-0.61	2.78	1.07	0
286	0.6013	9.37	-0.61	2.78	1.07	0
287	0.6039	9.36	-0.63	2.78	1.07	0
288	0.6099	9.37	-0.62	2.78	1.07	0
289	0.6092	9.35	-0.69	2.79	1.07	0
290	0.5949	9.36	-0.64	2.78	1.07	0
291	0.6535	9.38	-0.62	2.78	1.07	0
292	0.6638	9.38	-0.60	2.78	1.07	0
293	0.6124	9.37	-0.62	2.78	1.07	0
294	0.6090	9.36	-0.64	2.78	1.07	0
295	0.6078	9.36	-0.64	2.78	1.07	0
296	0.6318	9.37	-0.63	2.78	1.07	0
297	0.5958	9.36	-0.63	2.78	1.07	0
298	0.6176	9.36	-0.63	2.77	1.07	0
299	0.6240	9.38	-0.64	2.78	1.07	0
