tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
530,26.5,189.701,126.83,17.63,-7.593,169.725,0.0,201.903,-1,0.0,0.0,1.0,0
531,26.55,189.702,127.075,17.63,-7.593,169.725,0.0,201.852,-1,0.0,0.0,1.0,0
532,26.6,189.702,127.32,17.63,-7.593,169.725,0.0,201.801,-1,0.0,0.0,1.0,0
533,26.65,189.703,127.564,17.63,-7.593,169.725,0.0,201.75,-1,0.0,0.0,1.0,0
534,26.7,189.704,127.809,17.63,-7.593,169.725,0.0,201.7,-1,0.0,0.0,1.0,0
535,26.75,189.705,128.054,17.63,-7.593,169.725,0.0,201.65,-1,0.0,0.0,1.0,0
536,26.8,189.705,128.299,17.63,-7.593,169.725,0.0,201.6,-1,0.0,0.0,1.0,0
537,26.85,189.706,128.544,17.63,-7.593,169.725,0.0,201.55,-1,0.0,0.0,1.0,0
538,26.9,189.706,128.789,17.63,-7.593,169.725,0.01,201.501,-1,0.75,0.0,0.0,0
539,26.95,189.707,129.033,17.63,-7.593,169.725,0.0,201.452,-1,0.75,0.0,0.0,0
540,27.0,189.707,129.278,17.63,-7.593,169.728,0.31,201.404,-1,0.75,0.0,0.0,0
541,27.05,189.708,129.523,17.63,-7.593,169.737,0.83,201.357,-1,0.75,0.013,0.0,0
542,27.1,189.708,129.768,17.63,-7.593,169.755,1.63,201.312,-1,0.75,0.009,0.0,0
543,27.15,189.709,130.013,17.63,-7.593,169.783,2.29,201.27,-1,0.75,0.011,0.0,0
544,27.2,189.709,130.257,17.63,-7.593,169.822,3.04,201.23,-1,0.75,0.009,0.0,0
545,27.25,189.709,130.502,17.63,-7.593,169.872,4.0,201.192,-1,0.75,0.015,0.0,0
546,27.3,189.71,130.747,17.63,-7.594,169.934,4.76,201.157,-1,0.75,0.015,0.0,0
547,27.35,189.71,130.992,17.63,-7.594,170.007,5.56,201.125,-1,0.75,0.01,0.0,0
548,27.4,189.71,131.237,17.63,-7.594,170.092,6.57,201.094,-1,0.75,0.008,0.0,0
549,27.45,189.711,131.482,17.63,-7.595,170.191,7.44,201.067,-1,0.75,0.01,0.0,0
550,27.5,189.711,131.726,17.63,-7.595,170.302,8.35,201.041,-1,0.75,0.007,0.0,0
551,27.55,189.711,131.971,17.63,-7.595,170.425,9.22,201.018,-1,0.75,-0.002,0.0,0
552,27.6,189.711,132.216,17.63,-7.595,170.561,10.16,200.997,-1,0.75,-0.004,0.0,0
553,27.65,189.711,132.461,17.63,-7.595,170.709,11.06,200.979,-1,0.75,-0.007,0.0,0
554,27.7,189.711,132.706,17.63,-7.594,170.871,12.02,200.962,-1,0.75,-0.008,0.0,0
555,27.75,189.711,132.951,17.63,-7.592,171.046,12.95,200.947,-1,0.75,-0.03,0.0,0
556,27.8,189.711,133.195,17.63,-7.588,171.233,13.87,200.933,-1,0.75,-0.033,0.0,0
557,27.85,189.711,133.44,17.63,-7.583,171.433,14.73,200.919,-1,0.75,-0.047,0.0,0
558,27.9,189.711,133.685,17.63,-7.578,171.645,15.58,200.907,-1,0.75,-0.031,0.0,0
559,27.95,189.711,133.93,17.63,-7.57,171.868,16.4,200.896,-1,0.75,-0.047,0.0,0
560,28.0,189.711,134.175,17.63,-7.564,172.102,17.22,200.888,-1,0.75,-0.018,0.0,0
561,28.05,189.711,134.419,17.63,-7.556,172.348,18.02,200.88,1823.853,0.75,-0.03,0.0,0
562,28.1,189.711,134.664,17.63,-7.549,172.605,18.8,200.875,617.498,0.75,-0.013,0.0,0
563,28.15,189.711,134.909,17.63,-7.542,172.868,19.05,200.872,508.447,0.75,0.001,0.0,0
564,28.2,189.711,135.154,17.63,-7.537,173.133,19.14,200.871,478.536,0.75,0.014,0.0,0
565,28.25,189.711,135.399,17.63,-7.533,173.401,19.43,200.871,400.199,0.75,0.02,0.0,0
566,28.3,189.711,135.644,17.63,-7.528,173.674,19.87,200.872,322.1,0.75,0.013,0.0,0
567,28.35,189.711,135.888,17.63,-7.521,173.954,20.4,200.872,260.861,0.75,-0.06,0.0,0
568,28.4,189.711,136.133,17.63,-7.515,174.243,21.03,200.874,212.485,0.75,0.06,0.0,0
569,28.45,189.71,136.378,17.63,-7.512,174.541,21.8,200.881,173.331,0.75,0.034,0.0,0
570,28.5,189.71,136.623,17.63,-7.51,174.852,22.68,200.891,143.061,0.0,0.026,0.0,0
571,28.55,189.71,136.868,17.63,-7.509,175.169,22.98,200.904,135.113,0.11,0.022,0.0,0
572,28.6,189.71,137.113,17.63,-7.508,175.489,23.07,200.917,132.85,0.104,0.024,0.0,0
573,28.65,189.71,137.357,17.63,-7.507,175.809,23.03,200.931,133.801,0.098,0.012,0.0,0
574,28.7,189.71,137.602,17.63,-7.508,176.128,22.89,200.945,137.418,0.091,0.031,0.0,0
575,28.75,189.709,137.847,17.63,-7.51,176.444,22.69,200.96,142.993,0.085,0.029,0.0,0
576,28.8,189.709,138.092,17.63,-7.514,176.757,22.41,200.977,151.118,0.079,0.061,0.0,0
577,28.85,189.709,138.337,17.63,-7.52,177.066,22.12,200.996,160.926,0.073,0.041,0.0,0
578,28.9,189.709,138.581,17.63,-7.529,177.37,21.78,201.016,174.116,0.066,0.071,0.0,0
579,28.95,189.709,138.826,17.63,-7.54,177.669,21.44,201.037,189.749,0.06,0.06,0.0,0
580,29.0,189.709,139.071,17.63,-7.553,177.964,21.08,201.06,209.467,0.334,0.071,0.0,0
581,29.05,189.709,139.316,17.63,-7.569,178.254,20.82,201.084,226.951,0.75,0.065,0.0,0
582,29.1,189.709,139.561,17.63,-7.585,178.541,20.7,201.108,235.752,0.75,0.051,0.0,0
583,29.15,189.708,139.806,17.63,-7.603,178.829,20.79,201.133,229.133,0.75,0.041,0.0,0
584,29.2,189.708,140.05,17.63,-7.621,179.119,21.04,201.16,211.94,0.75,0.03,0.0,0
585,29.25,189.708,140.295,17.63,-7.64,179.414,21.45,201.187,189.279,0.75,0.019,0.0,0
586,29.3,189.708,140.54,17.63,-7.659,179.715,21.92,201.217,168.862,0.135,0.035,0.0,0
587,29.35,189.708,140.785,17.63,-7.681,180.021,22.18,201.25,159.064,0.0,0.027,0.0,0
588,29.4,189.707,141.03,17.63,-7.702,180.329,22.22,201.283,157.76,0.031,0.017,0.0,0
589,29.45,189.707,141.275,17.63,-7.722,180.636,22.06,201.315,163.468,0.0,-0.014,1.0,0
590,29.5,189.707,141.519,17.63,-7.74,180.939,21.69,201.343,178.346,0.0,-0.033,1.0,0
591,29.55,189.707,141.764,17.63,-7.755,181.235,21.17,201.368,204.499,0.0,-0.05,1.0,0
592,29.6,189.706,142.009,17.63,-7.766,181.514,18.48,201.385,851.962,0.0,-0.063,1.0,0
593,29.65,189.706,142.254,17.63,-7.774,181.73,13.65,201.387,-1,0.0,-0.077,1.0,0
594,29.7,189.706,142.499,17.63,-7.778,181.878,8.81,201.372,-1,0.0,-0.088,1.0,0
595,29.75,189.706,142.743,17.63,-7.78,181.96,4.01,201.342,-1,0.75,-0.056,0.0,0
596,29.8,189.706,142.988,17.63,-7.78,181.979,0.02,201.298,-1,0.75,-0.071,0.0,0
597,29.85,189.705,143.233,17.63,-7.781,181.992,1.49,201.253,-1,0.75,0.011,0.0,0
598,29.9,189.705,143.478,17.63,-7.781,182.023,2.67,201.213,-1,0.75,-0.105,0.0,0
599,29.95,189.705,143.723,17.63,-7.781,182.069,3.68,201.174,-1,0.75,-0.087,0.0,0
