tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
551,27.55,42.873,-12.594,30.92,470.423,-17.719,22.16,427.581,-1,0.052,-0.012,0.0,0
552,27.6,42.447,-12.592,30.55,470.117,-17.723,21.99,427.701,-1,0.048,0.021,0.0,0
553,27.65,42.025,-12.591,30.18,469.812,-17.728,21.88,427.818,-1,0.042,0.01,0.0,0
554,27.7,41.609,-12.589,29.82,469.512,-17.729,21.51,427.933,-1,0.036,-0.088,0.0,0
555,27.75,41.198,-12.588,29.46,469.215,-17.727,21.29,428.048,-1,0.194,-0.046,0.0,0
556,27.8,40.792,-12.586,29.11,468.922,-17.726,20.94,428.161,-1,0.523,0.013,0.0,0
557,27.85,40.391,-12.584,28.76,468.632,-17.727,20.86,428.273,-1,0.75,0.008,0.0,0
558,27.9,39.994,-12.583,28.41,468.343,-17.728,20.82,428.38,-1,0.75,0.007,0.0,0
559,27.95,39.602,-12.581,28.07,468.051,-17.728,21.12,428.48,-1,0.75,-0.015,0.0,0
560,28.0,39.215,-12.58,27.73,467.756,-17.729,21.39,428.572,-1,0.628,0.002,0.0,0
561,28.05,38.833,-12.579,27.4,467.455,-17.729,21.83,428.653,-1,0.257,-0.006,0.0,0
562,28.1,38.455,-12.577,27.07,467.151,-17.728,21.92,428.727,-1,0.0,-0.022,0.0,0
563,28.15,38.082,-12.576,26.74,466.846,-17.726,21.99,428.795,-1,0.047,-0.018,0.0,0
564,28.2,37.713,-12.575,26.42,466.542,-17.724,21.78,428.86,-1,0.044,-0.014,0.0,0
565,28.25,37.349,-12.573,26.1,466.241,-17.722,21.64,428.923,-1,0.04,0.008,0.0,0
566,28.3,36.989,-12.572,25.79,465.943,-17.721,21.27,428.985,-1,0.034,-0.005,0.0,0
567,28.35,36.633,-12.57,25.48,465.649,-17.72,21.05,429.047,-1,0.577,-0.001,0.0,0
568,28.4,36.282,-12.569,25.17,465.36,-17.719,20.72,429.109,-1,0.75,0.018,0.0,0
569,28.45,35.935,-12.568,24.87,465.073,-17.719,20.72,429.169,-1,0.75,0.007,0.0,0
570,28.5,35.592,-12.567,24.57,464.785,-17.72,20.75,429.224,-1,0.75,0.02,0.0,0
571,28.55,35.253,-12.565,24.28,464.494,-17.722,21.12,429.272,-1,0.75,0.013,0.0,0
572,28.6,34.918,-12.564,23.99,464.198,-17.724,21.44,429.31,-1,0.617,0.016,0.0,0
573,28.65,34.587,-12.563,23.7,463.896,-17.727,21.9,429.339,-1,0.184,0.033,0.0,0
574,28.7,34.261,-12.562,23.41,463.59,-17.73,22.0,429.361,-1,0.007,-0.002,0.0,0
575,28.75,33.938,-12.56,23.13,463.284,-17.732,22.06,429.378,-1,0.051,-0.016,0.0,0
576,28.8,33.619,-12.559,22.85,462.98,-17.733,21.84,429.392,-1,0.049,-0.011,0.0,0
577,28.85,33.304,-12.558,22.58,462.677,-17.735,21.7,429.405,-1,0.044,0.017,0.0,0
578,28.9,32.993,-12.557,22.31,462.379,-17.738,21.34,429.418,-1,0.039,0.014,0.0,0
579,28.95,32.685,-12.556,22.04,462.084,-17.742,21.12,429.431,-1,0.468,0.024,0.0,0
580,29.0,32.381,-12.555,21.77,461.794,-17.747,20.79,429.444,-1,0.75,0.027,0.0,0
581,29.05,32.081,-12.554,21.51,461.506,-17.751,20.79,429.456,-1,0.75,0.006,0.0,0
582,29.1,31.784,-12.553,21.25,461.217,-17.756,20.84,429.464,-1,0.75,0.012,0.0,0
583,29.15,31.491,-12.552,21.0,460.924,-17.761,21.21,429.465,7354.502,0.75,0.004,0.0,0
584,29.2,31.202,-12.551,20.74,460.627,-17.766,21.52,429.457,1995.938,0.498,0.001,0.0,0
585,29.25,30.916,-12.549,20.49,460.325,-17.771,21.91,429.441,1093.455,0.082,-0.007,0.0,0
586,29.3,30.633,-12.549,20.25,460.02,-17.775,21.93,429.419,915.733,0.031,-0.001,0.0,0
587,29.35,30.354,-12.547,20.0,459.715,-17.778,21.95,429.393,795.77,0.051,-0.029,0.0,0
588,29.4,30.078,-12.547,19.76,459.413,-17.781,21.7,429.366,797.882,0.048,0.01,0.0,0
589,29.45,29.806,-12.545,19.52,459.112,-17.784,21.54,429.339,766.6,0.041,-0.011,0.0,0
590,29.5,29.537,-12.545,19.29,458.816,-17.787,21.17,429.312,820.48,0.135,0.009,0.0,0
591,29.55,29.271,-12.543,19.06,458.524,-17.791,20.98,429.285,803.697,0.727,0.013,0.0,0
592,29.6,29.008,-12.543,18.83,458.235,-17.795,20.71,429.259,819.3,0.75,-0.005,0.0,0
593,29.65,28.748,-12.542,18.6,457.947,-17.798,20.79,429.231,705.214,0.75,-0.006,0.0,0
594,29.7,28.492,-12.541,18.38,457.657,-17.801,20.91,429.198,611.388,0.75,0.0,0.0,0
595,29.75,28.238,-12.54,18.16,457.364,-17.805,21.33,429.158,486.363,0.75,-0.002,0.0,0
596,29.8,27.987,-12.539,18.13,457.064,-17.809,21.68,429.109,434.339,0.302,0.016,0.0,0
597,29.85,27.735,-12.538,18.06,456.76,-17.813,22.01,429.057,390.547,0.0,-0.006,0.0,0
598,29.9,27.484,-12.537,17.97,456.454,-17.817,21.98,429.003,385.696,0.051,-0.001,0.0,0
599,29.95,27.244,-12.535,16.72,456.149,-17.821,21.95,428.938,295.225,0.049,0.003,0.0,0
600,30.0,27.017,-12.534,16.35,455.847,-17.825,21.68,428.862,289.388,0.046,-0.001,0.0,0
601,30.05,26.79,-12.534,16.42,455.547,-17.828,21.5,428.79,303.56,0.04,-0.012,0.0,0
602,30.1,26.56,-12.533,16.65,455.252,-17.831,21.13,428.725,345.066,0.196,-0.011,0.0,0
603,30.15,26.326,-12.533,16.9,454.96,-17.832,20.94,428.666,381.346,0.75,-0.018,0.0,0
604,30.2,26.091,-12.533,16.9,454.671,-17.833,20.71,428.613,405.273,0.75,-0.016,0.0,0
605,30.25,25.858,-12.532,16.65,454.383,-17.833,20.83,428.557,369.105,0.75,-0.025,0.0,0
606,30.3,25.63,-12.531,16.3,454.092,-17.833,20.98,428.495,329.953,0.75,-0.019,0.0,0
607,30.35,25.406,-12.531,15.96,453.797,-17.833,21.43,428.424,282.137,0.75,0.008,0.0,0
608,30.4,25.187,-12.53,15.66,453.496,-17.832,21.8,428.342,251.434,0.16,-0.036,0.0,0
609,30.45,24.972,-12.53,15.38,453.191,-17.828,22.12,428.251,228.71,0.005,-0.05,0.0,0
610,30.5,24.76,-12.529,15.18,452.884,-17.823,22.09,428.156,223.071,0.051,-0.022,0.0,0
611,30.55,24.55,-12.528,15.18,452.577,-17.817,22.06,428.06,224.07,0.048,-0.036,0.0,0
612,30.6,24.336,-12.528,15.51,452.273,-17.809,21.78,427.969,245.736,0.044,-0.056,0.0,0
613,30.65,24.116,-12.527,16.11,451.972,-17.801,21.6,427.888,280.982,0.038,-0.008,0.0,0
614,30.7,23.886,-12.526,16.87,451.676,-17.794,21.2,427.822,355.886,0.04,-0.002,0.0,0
615,30.75,23.645,-12.525,17.72,451.383,-17.789,20.96,427.771,475.245,0.696,0.015,0.0,0
616,30.8,23.391,-12.524,18.61,451.095,-17.782,20.61,427.736,769.127,0.75,-0.024,0.0,0
617,30.85,23.126,-12.524,19.29,450.81,-17.777,20.59,427.716,1181.693,0.75,0.016,0.0,0
618,30.9,22.859,-12.523,19.31,450.524,-17.771,20.62,427.697,1174.639,0.75,-0.004,0.0,0
619,30.95,22.587,-12.522,19.78,450.235,-17.765,20.98,427.68,1285.576,0.75,-0.014,0.0,0
620,31.0,22.308,-12.521,20.27,449.94,-17.76,21.31,427.664,1474.543,0.75,0.037,0.0,0
621,31.05,22.02,-12.52,21.06,449.64,-17.757,21.87,427.651,1911.969,0.363,0.018,0.0,0
622,31.1,21.722,-12.518,21.8,449.334,-17.751,22.09,427.644,5261.897,0.0,-0.045,0.0,0
623,31.15,21.411,-12.517,22.76,449.026,-17.745,22.23,427.647,-1,0.054,0.043,0.0,0
624,31.2,21.088,-12.516,23.61,448.718,-17.743,22.07,427.662,-1,0.049,0.04,0.0,0
625,31.25,20.751,-12.515,24.69,448.412,-17.742,21.98,427.693,-1,0.043,0.031,0.0,0
626,31.3,20.4,-12.514,25.67,448.11,-17.742,21.64,427.742,-1,0.038,0.023,0.0,0
627,31.35,20.035,-12.512,26.72,447.811,-17.742,21.43,427.808,-1,0.034,0.009,0.0,0
628,31.4,19.656,-12.511,27.63,447.517,-17.741,21.01,427.893,-1,0.325,0.006,0.0,0
629,31.45,19.264,-12.509,28.69,447.227,-17.741,20.84,427.995,-1,0.75,0.007,0.0,0
630,31.5,18.858,-12.508,29.59,446.939,-17.741,20.66,428.113,-1,0.75,0.017,0.0,0
631,31.55,18.438,-12.506,30.62,446.651,-17.742,20.83,428.245,-1,0.75,0.012,0.0,0
632,31.6,18.005,-12.504,31.52,446.36,-17.743,21.03,428.387,-1,0.75,0.009,0.0,0
633,31.65,17.559,-12.503,32.55,446.064,-17.744,21.53,428.537,-1,0.75,0.002,0.0,0
634,31.7,17.099,-12.501,33.46,445.761,-17.744,21.93,428.694,-1,0.018,0.0,0.0,0
635,31.75,16.626,-12.499,34.49,445.454,-17.744,22.28,428.86,-1,0.037,-0.004,0.0,0
636,31.8,16.139,-12.497,35.41,445.144,-17.744,22.26,429.037,-1,0.052,-0.001,0.0,0
637,31.85,15.639,-12.495,36.45,444.835,-17.744,22.25,429.228,-1,0.045,-0.013,0.0,0
638,31.9,15.125,-12.493,37.42,444.528,-17.743,21.98,429.435,-1,0.039,0.006,0.0,0
639,31.95,14.596,-12.491,38.46,444.224,-17.742,21.8,429.66,-1,0.033,-0.017,0.0,0
640,32.0,14.054,-12.489,39.41,443.925,-17.741,21.4,429.903,-1,0.029,0.006,0.0,0
641,32.05,13.499,-12.487,40.36,443.63,-17.74,21.15,430.163,-1,0.366,-0.005,0.0,0
642,32.1,12.931,-12.485,41.26,443.339,-17.739,20.8,430.441,-1,0.728,-0.005,0.0,0
643,32.15,12.35,-12.483,42.16,443.051,-17.737,20.77,430.733,-1,0.75,-0.02,0.0,0
644,32.2,11.757,-12.48,43.02,442.762,-17.734,20.79,431.037,-1,0.75,-0.02,0.0,0
645,32.25,11.153,-12.478,43.87,442.471,-17.728,21.13,431.35,-1,0.75,-0.051,0.0,0
646,32.3,10.536,-12.476,44.72,442.175,-17.721,21.44,431.67,-1,0.616,-0.041,0.0,0
647,32.35,9.908,-12.473,45.55,441.873,-17.716,21.88,431.997,-1,0.196,0.034,0.0,0
648,32.4,9.269,-12.471,46.37,441.568,-17.712,21.98,432.331,-1,0.006,0.003,0.0,0
649,32.45,8.618,-12.468,47.19,441.263,-17.708,22.03,432.676,-1,0.047,0.008,0.0,0
650,32.5,7.956,-12.466,48.01,440.958,-17.704,21.81,433.034,-1,0.042,-0.005,0.0,0
651,32.55,7.282,-12.463,48.81,440.657,-17.699,21.66,433.406,-1,0.036,-0.038,0.0,0
652,32.6,6.598,-12.461,49.62,440.359,-17.693,21.29,433.793,-1,0.03,0.009,0.0,0
653,32.65,5.902,-12.458,50.42,440.065,-17.688,21.06,434.195,-1,0.543,0.005,0.0,0
654,32.7,5.195,-12.455,51.21,439.776,-17.684,20.73,434.612,-1,0.75,0.004,0.0,0
655,32.75,4.477,-12.452,52.0,439.488,-17.68,20.72,435.042,-1,0.75,0.006,0.0,0
656,32.8,3.749,-12.45,52.78,439.2,-17.676,20.75,435.483,-1,0.75,0.007,0.0,0
657,32.85,3.009,-12.447,53.57,438.909,-17.673,21.11,435.932,-1,0.75,0.005,0.0,0
658,32.9,2.258,-12.444,54.34,438.613,-17.669,21.43,436.386,-1,0.629,-0.004,0.0,0
659,32.95,1.497,-12.441,55.12,438.312,-17.664,21.9,436.846,-1,0.197,-0.005,0.0,0
660,33.0,0.725,-12.438,55.88,438.006,-17.66,22.01,437.312,-1,0.008,-0.001,0.0,0
661,33.05,-0.057,-12.435,56.65,437.7,-17.654,22.07,437.788,-1,0.053,-0.018,0.0,0
662,33.1,-0.85,-12.432,57.41,437.395,-17.649,21.87,438.276,-1,0.05,0.004,0.0,0
663,33.15,-1.654,-12.429,58.17,437.092,-17.643,21.73,438.777,-1,0.044,-0.015,0.0,0
664,33.2,-2.468,-12.426,58.92,436.794,-17.637,21.37,439.293,-1,0.039,-0.01,0.0,0
665,33.25,-3.293,-12.423,59.67,436.499,-17.63,21.15,439.822,-1,0.42,-0.018,0.0,0
666,33.3,-4.128,-12.42,60.41,436.208,-17.623,20.83,440.367,-1,0.723,-0.008,0.0,0
667,33.35,-4.973,-12.417,61.15,435.919,-17.615,20.83,440.923,-1,0.75,-0.022,0.0,0
668,33.4,-5.828,-12.414,61.89,435.63,-17.608,20.87,441.489,-1,0.75,0.011,0.0,0
669,33.45,-6.694,-12.411,62.62,435.337,-17.598,21.23,442.062,-1,0.75,-0.047,0.0,0
670,33.5,-7.57,-12.408,63.35,435.041,-17.583,21.49,442.641,-1,0.474,-0.144,0.0,0
671,33.55,-8.456,-12.405,64.08,434.74,-17.56,21.83,443.226,-1,0.153,-0.136,0.0,0
672,33.6,-9.352,-12.401,64.8,434.438,-17.537,21.85,443.819,-1,0.018,0.042,0.0,0
673,33.65,-10.258,-12.398,65.52,434.135,-17.519,21.86,444.422,-1,0.05,0.0,0.0,0
674,33.7,-11.174,-12.395,66.23,433.834,-17.5,21.61,445.037,-1,0.047,-0.014,0.0,0
675,33.75,-12.1,-12.392,66.94,433.536,-17.48,21.44,445.664,-1,0.041,-0.058,0.0,0
676,33.8,-13.035,-12.388,67.65,433.242,-17.459,21.07,446.306,-1,0.315,-0.007,0.0,0
677,33.85,-13.981,-12.385,68.35,432.951,-17.438,20.93,446.96,-1,0.75,-0.022,0.0,0
678,33.9,-14.936,-12.382,69.05,432.663,-17.416,20.77,447.627,-1,0.75,-0.051,0.0,0
679,33.95,-15.901,-12.378,69.75,432.374,-17.392,20.98,448.303,-1,0.75,-0.027,0.0,0
680,34.0,-16.875,-12.375,70.44,432.082,-17.367,21.2,448.985,-1,0.75,-0.029,0.0,0
681,34.05,-17.859,-12.371,71.13,431.785,-17.34,21.66,449.672,-1,0.55,-0.046,0.0,0
682,34.1,-18.853,-12.368,71.81,431.483,-17.311,21.93,450.363,-1,0.0,-0.042,0.0,0
683,34.15,-19.856,-12.364,72.5,431.178,-17.279,22.13,451.061,-1,0.046,-0.066,0.0,0
684,34.2,-20.869,-12.361,73.17,430.874,-17.244,22.01,451.769,-1,0.046,-0.064,0.0,0
685,34.25,-21.891,-12.357,73.85,430.572,-17.204,21.85,452.488,-1,0.045,-0.274,0.0,0
686,34.3,-22.922,-12.353,74.52,430.275,-17.157,21.53,453.222,-1,0.042,-0.144,0.0,0
687,34.35,-23.962,-12.349,75.18,429.983,-17.103,21.22,453.971,-1,0.208,-0.353,0.0,0
688,34.4,-25.012,-12.346,75.85,429.701,-17.037,20.73,454.738,-1,0.75,-0.355,0.0,0
689,34.45,-26.071,-12.342,76.51,429.428,-16.959,20.54,455.522,-1,0.75,-0.353,0.0,0
690,34.5,-27.139,-12.338,77.16,429.159,-16.87,20.5,456.32,-1,0.75,-0.333,0.0,0
691,34.55,-28.216,-12.334,77.82,428.89,-16.773,20.82,457.128,-1,0.75,-0.304,0.0,0
692,34.6,-29.302,-12.33,78.47,428.62,-16.666,21.14,457.943,-1,0.75,-0.294,0.0,0
693,34.65,-30.398,-12.326,79.11,428.346,-16.55,21.72,458.763,-1,0.75,-0.281,0.0,0
694,34.7,-31.502,-12.322,79.76,428.069,-16.424,22.2,459.589,-1,0.0,-0.248,0.0,0
695,34.75,-32.615,-12.318,80.4,427.787,-16.291,22.61,460.419,-1,0.037,-0.219,0.0,0
696,34.8,-33.737,-12.314,81.03,427.505,-16.154,22.63,461.258,-1,0.055,-0.182,0.0,0
697,34.85,-34.868,-12.31,81.67,427.224,-16.013,22.65,462.106,-1,0.051,-0.138,0.0,0
698,34.9,-36.007,-12.306,82.3,426.945,-15.873,22.42,462.965,-1,0.047,-0.088,0.0,0
699,34.95,-37.155,-12.302,82.92,426.668,-15.734,22.25,463.836,-1,0.041,-0.071,0.0,0
700,35.0,-38.312,-12.297,83.54,426.395,-15.597,21.86,464.719,-1,0.037,-0.045,0.0,0
701,35.05,-39.478,-12.293,84.16,426.125,-15.463,21.6,465.613,-1,0.034,0.006,0.0,0
702,35.1,-40.652,-12.289,84.78,425.858,-15.335,21.13,466.519,-1,0.04,0.038,0.0,0
703,35.15,-41.834,-12.284,85.39,425.594,-15.212,20.82,467.438,-1,0.75,0.075,0.0,0
704,35.2,-43.025,-12.28,86.0,425.333,-15.098,20.39,468.367,-1,0.75,0.154,0.0,0
705,35.25,-44.225,-12.275,86.61,425.072,-14.989,20.33,469.305,-1,0.75,0.109,0.0,0
706,35.3,-45.433,-12.271,87.21,424.81,-14.886,20.3,470.25,-1,0.75,0.151,0.0,0
707,35.35,-46.649,-12.266,87.81,424.544,-14.786,20.62,471.2,-1,0.75,0.146,0.0,0
708,35.4,-47.874,-12.262,88.41,424.272,-14.689,20.94,472.152,-1,0.75,0.149,0.0,0
709,35.45,-49.107,-12.257,89.01,423.992,-14.598,21.47,473.104,-1,0.75,0.228,0.0,0
710,35.5,-50.348,-12.253,89.6,423.703,-14.512,21.93,474.056,-1,0.218,0.193,0.0,0
711,35.55,-51.597,-12.248,90.18,423.406,-14.431,22.3,475.008,-1,0.0,0.2,0.0,0
712,35.6,-52.854,-12.243,90.77,423.106,-14.356,22.27,475.965,-1,0.045,0.216,0.0,0
713,35.65,-54.12,-12.238,91.35,422.805,-14.287,22.25,476.93,-1,0.041,0.209,0.0,0
714,35.7,-55.394,-12.234,91.93,422.505,-14.227,21.95,477.903,-1,0.04,0.234,0.0,0
715,35.75,-56.675,-12.229,92.5,422.207,-14.175,21.76,478.886,-1,0.04,0.216,0.0,0
716,35.8,-57.965,-12.224,93.08,421.913,-14.13,21.36,479.881,-1,0.04,0.23,0.0,0
717,35.85,-59.262,-12.219,93.65,421.621,-14.094,21.1,480.887,-1,0.601,0.236,0.0,0
718,35.9,-60.568,-12.215,94.21,421.333,-14.064,20.78,481.904,-1,0.75,0.2,0.0,0
719,35.95,-61.881,-12.21,94.78,421.047,-14.04,20.75,482.931,-1,0.75,0.215,0.0,0
720,36.0,-63.202,-12.205,95.34,420.759,-14.022,20.79,483.965,-1,0.75,0.192,0.0,0
721,36.05,-64.531,-12.2,95.9,420.469,-14.011,21.1,485.003,-1,0.75,0.234,0.0,0
722,36.1,-65.867,-12.195,96.45,420.174,-14.007,21.46,486.044,-1,0.75,0.201,0.0,0
723,36.15,-67.211,-12.19,97.0,419.871,-14.007,22.02,487.086,-1,0.293,0.177,0.0,0
724,36.2,-68.563,-12.185,97.55,419.564,-14.012,22.23,488.13,-1,0.0,0.164,0.0,0
725,36.25,-69.922,-12.18,98.1,419.254,-14.02,22.37,489.18,-1,0.056,0.145,0.0,0
726,36.3,-71.289,-12.175,98.64,418.945,-14.03,22.22,490.238,-1,0.05,0.115,0.0,0
727,36.35,-72.664,-12.17,99.18,418.638,-14.043,22.12,491.305,-1,0.044,0.092,0.0,0
728,36.4,-74.046,-12.165,99.72,418.334,-14.056,21.79,492.383,-1,0.037,0.071,0.0,0
729,36.45,-75.435,-12.16,100.25,418.033,-14.07,21.57,493.472,-1,0.033,0.054,0.0,0
730,36.5,-76.832,-12.155,100.78,417.738,-14.083,21.15,494.574,-1,0.102,0.032,0.0,0
731,36.55,-78.236,-12.15,101.31,417.446,-14.096,20.9,495.686,-1,0.75,0.025,0.0,0
732,36.6,-79.648,-12.145,101.84,417.159,-14.109,20.58,496.811,-1,0.75,0.014,0.0,0
733,36.65,-81.067,-12.14,102.36,416.874,-14.122,20.61,497.944,-1,0.75,0.004,0.0,0
734,36.7,-82.493,-12.135,102.88,416.587,-14.133,20.67,499.084,-1,0.75,-0.012,0.0,0
735,36.75,-83.926,-12.13,103.4,416.297,-14.143,21.05,500.227,-1,0.75,-0.016,0.0,0
736,36.8,-85.366,-12.125,103.92,416.002,-14.153,21.41,501.373,-1,0.725,-0.018,0.0,0
737,36.85,-86.814,-12.119,104.43,415.7,-14.162,21.96,502.518,-1,0.221,-0.023,0.0,0
738,36.9,-88.268,-12.114,104.94,415.393,-14.169,22.15,503.666,-1,0.005,-0.029,0.0,0
739,36.95,-89.73,-12.109,105.45,415.085,-14.175,22.26,504.819,-1,0.05,-0.036,0.0,0
740,37.0,-91.199,-12.104,105.95,414.777,-14.18,22.08,505.98,-1,0.044,-0.035,0.0,0
741,37.05,-92.675,-12.099,106.45,414.471,-14.183,21.96,507.15,-1,0.038,-0.042,0.0,0
742,37.1,-94.157,-12.094,106.95,414.169,-14.184,21.61,508.331,-1,0.034,-0.04,0.0,0
743,37.15,-95.647,-12.089,107.45,413.871,-14.185,21.38,509.522,-1,0.032,-0.034,0.0,0
744,37.2,-97.143,-12.083,107.94,413.577,-14.184,20.96,510.725,-1,0.405,-0.045,0.0,0
745,37.25,-98.646,-12.078,108.43,413.288,-14.181,20.77,511.939,-1,0.75,-0.053,0.0,0
746,37.3,-100.157,-12.073,108.92,413.002,-14.176,20.59,513.162,-1,0.75,-0.049,0.0,0
747,37.35,-101.673,-12.067,109.41,412.714,-14.171,20.76,514.392,-1,0.75,-0.014,0.0,0
748,37.4,-103.197,-12.062,109.89,412.425,-14.167,20.96,515.626,-1,0.75,-0.026,0.0,0
749,37.45,-104.727,-12.056,110.37,412.13,-14.161,21.45,516.861,-1,0.75,-0.015,0.0,0
750,37.5,-106.264,-12.051,110.85,411.828,-14.156,21.85,518.097,-1,0.127,-0.008,0.0,0
751,37.55,-107.808,-12.045,111.33,411.521,-14.151,22.21,519.333,-1,0.017,-0.009,0.0,0
752,37.6,-109.358,-12.04,111.8,411.213,-14.146,22.18,520.575,-1,0.053,-0.006,0.0,0
753,37.65,-110.915,-12.034,112.27,410.905,-14.141,22.16,521.824,-1,0.047,-0.003,0.0,0
754,37.7,-112.478,-12.028,112.74,410.599,-14.136,21.89,523.081,-1,0.041,-0.002,0.0,0
755,37.75,-114.047,-12.022,113.2,410.297,-14.132,21.71,524.349,-1,0.034,0.006,0.0,0
756,37.8,-115.624,-12.017,113.67,409.999,-14.128,21.32,525.626,-1,0.031,0.016,0.0,0
757,37.85,-117.206,-12.011,114.13,409.705,-14.125,21.07,526.915,-1,0.504,0.017,0.0,0
758,37.9,-118.795,-12.005,114.59,409.415,-14.124,20.72,528.214,-1,0.75,0.02,0.0,0
759,37.95,-120.39,-11.999,115.04,409.128,-14.122,20.7,529.522,-1,0.75,0.001,0.0,0
760,38.0,-121.992,-11.993,115.5,408.84,-14.12,20.72,530.837,-1,0.75,0.019,0.0,0
761,38.05,-123.6,-11.987,115.95,408.55,-14.119,21.07,532.154,-1,0.75,0.015,0.0,0
762,38.1,-125.214,-11.981,116.4,408.254,-14.12,21.39,533.473,-1,0.7,0.026,0.0,0
763,38.15,-126.834,-11.975,116.85,407.953,-14.119,21.91,534.792,-1,0.256,-0.002,0.0,0
764,38.2,-128.461,-11.969,117.29,407.647,-14.119,22.07,536.112,-1,0.0,0.01,0.0,0
765,38.25,-130.094,-11.962,117.73,407.339,-14.119,22.17,537.437,-1,0.053,0.006,0.0,0
766,38.3,-131.732,-11.956,118.17,407.033,-14.12,21.98,538.77,-1,0.047,0.015,0.0,0
767,38.35,-133.377,-11.95,118.61,406.729,-14.12,21.86,540.11,-1,0.041,-0.002,0.0,0
768,38.4,-135.028,-11.944,119.04,406.428,-14.12,21.51,541.461,-1,0.035,-0.0,0.0,0
769,38.45,-136.685,-11.938,119.48,406.131,-14.12,21.29,542.821,-1,0.177,-0.012,0.0,0
770,38.5,-138.348,-11.931,119.91,405.838,-14.117,20.92,544.191,-1,0.517,-0.048,0.0,0
771,38.55,-140.017,-11.925,120.33,405.549,-14.115,20.83,545.57,-1,0.75,0.009,0.0,0
772,38.6,-141.692,-11.919,120.76,405.26,-14.112,20.77,546.957,-1,0.75,-0.024,0.0,0
773,38.65,-143.373,-11.912,121.18,404.97,-14.108,21.06,548.347,-1,0.75,-0.012,0.0,0
774,38.7,-145.059,-11.906,121.61,404.675,-14.104,21.34,549.739,-1,0.723,-0.015,0.0,0
775,38.75,-146.752,-11.9,122.02,404.374,-14.102,21.83,551.13,-1,0.335,0.018,0.0,0
776,38.8,-148.45,-11.893,122.44,404.069,-14.1,22.01,552.524,-1,0.0,0.013,0.0,0
777,38.85,-150.154,-11.887,122.86,403.762,-14.099,22.13,553.921,-1,0.051,0.001,0.0,0
778,38.9,-151.864,-11.88,123.27,403.456,-14.097,21.95,555.325,-1,0.048,0.014,0.0,0
779,38.95,-153.579,-11.874,123.68,403.152,-14.096,21.84,556.736,-1,0.042,0.002,0.0,0
780,39.0,-155.301,-11.868,124.09,402.852,-14.096,21.49,558.157,-1,0.035,0.011,0.0,0
781,39.05,-157.027,-11.861,124.49,402.555,-14.095,21.28,559.587,-1,0.206,0.006,0.0,0
782,39.1,-158.76,-11.855,124.9,402.263,-14.094,20.93,561.027,-1,0.528,-0.006,0.0,0
783,39.15,-160.498,-11.848,125.3,401.973,-14.093,20.87,562.475,-1,0.75,-0.01,0.0,0
784,39.2,-162.241,-11.842,125.7,401.683,-14.091,20.83,563.929,-1,0.75,-0.007,0.0,0
785,39.25,-163.99,-11.835,126.1,401.392,-14.088,21.14,565.386,-1,0.75,-0.009,0.0,0
786,39.3,-165.745,-11.829,126.49,401.096,-14.086,21.42,566.845,-1,0.596,0.01,0.0,0
787,39.35,-167.505,-11.822,126.88,400.795,-14.085,21.83,568.304,-1,0.227,-0.004,0.0,0
788,39.4,-169.271,-11.816,127.28,400.49,-14.083,21.91,569.766,-1,0.0,-0.001,0.0,0
789,39.45,-171.042,-11.81,127.67,400.186,-14.081,21.96,571.232,-1,0.046,0.009,0.0,0
790,39.5,-172.818,-11.803,128.05,399.882,-14.081,21.73,572.705,-1,0.044,0.015,0.0,0
791,39.55,-174.6,-11.797,128.44,399.582,-14.08,21.58,574.186,-1,0.039,-0.001,0.0,0
792,39.6,-176.387,-11.79,128.82,399.285,-14.079,21.22,575.676,-1,0.059,-0.0,0.0,0
793,39.65,-178.179,-11.784,129.2,398.992,-14.077,21.0,577.176,-1,0.662,-0.017,0.0,0
794,39.7,-179.977,-11.778,129.58,398.703,-14.076,20.69,578.685,-1,0.75,0.011,0.0,0
795,39.75,-181.78,-11.772,129.96,398.416,-14.075,20.7,580.2,-1,0.75,-0.006,0.0,0
796,39.8,-183.587,-11.765,130.27,398.128,-14.073,20.76,581.72,-1,0.75,-0.003,0.0,0
797,39.85,-185.397,-11.759,130.26,397.837,-14.071,21.14,583.239,-1,0.75,-0.01,0.0,0
798,39.9,-187.204,-11.753,129.94,397.541,-14.069,21.47,584.749,-1,0.584,0.007,0.0,0
799,39.95,-189.003,-11.747,129.3,397.239,-14.068,21.92,586.247,-1,0.143,0.006,0.0,0
800,40.0,-190.79,-11.741,128.2,396.933,-14.067,22.0,587.728,-1,0.015,0.01,0.0,0
801,40.05,-192.559,-11.735,126.73,396.627,-14.066,22.05,589.191,-1,0.051,-0.001,0.0,0
802,40.1,-194.305,-11.729,125.0,396.323,-14.065,21.82,590.632,-1,0.049,0.009,0.0,0
803,40.15,-196.025,-11.723,123.12,396.021,-14.064,21.68,592.051,-1,0.044,-0.003,0.0,0
804,40.2,-197.719,-11.718,121.11,395.723,-14.064,21.31,593.446,-1,0.039,0.008,0.0,0
805,40.25,-199.383,-11.712,119.03,395.429,-14.063,21.09,594.816,-1,0.514,-0.007,0.0,0
806,40.3,-201.019,-11.707,116.96,395.139,-14.062,20.76,596.162,-1,0.75,-0.002,0.0,0
