tick,sim_time_s,phase,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,collision_detected
308,15.4,patch,422.546,-24.476,38.56,447.201,-24.552,38.52,24.655,-1,0
309,15.45,patch,422.011,-24.474,38.52,446.666,-24.552,38.56,24.655,2147.148,0
310,15.5,patch,421.476,-24.472,38.56,446.131,-24.551,38.52,24.655,-1,0
311,15.55,patch,420.94,-24.47,38.52,445.596,-24.55,38.56,24.655,2150.162,0
312,15.6,patch,420.405,-24.468,38.56,445.06,-24.549,38.52,24.655,-1,0
313,15.65,patch,419.87,-24.466,38.52,444.525,-24.548,38.56,24.655,2149.795,0
314,15.7,patch,419.335,-24.464,38.56,443.99,-24.547,38.52,24.655,-1,0
315,15.75,patch,418.799,-24.463,38.52,443.455,-24.546,38.56,24.655,2148.923,0
316,15.8,patch,418.264,-24.461,38.56,442.919,-24.544,38.52,24.655,-1,0
317,15.85,patch,417.729,-24.459,38.52,442.384,-24.543,38.56,24.655,2148.083,0
318,15.9,patch,417.194,-24.457,38.56,441.849,-24.542,38.52,24.655,-1,0
319,15.95,patch,416.658,-24.455,38.52,441.314,-24.541,38.56,24.655,2147.942,0
320,16.0,patch,416.123,-24.453,38.56,440.778,-24.539,38.52,24.655,-1,0
321,16.05,patch,415.588,-24.451,38.52,440.243,-24.538,38.56,24.655,2148.542,0
322,16.1,patch,415.053,-24.449,38.56,439.708,-24.536,38.52,24.655,-1,0
323,16.15,patch,414.517,-24.447,38.52,439.172,-24.535,38.56,24.655,2149.202,0
324,16.2,patch,413.982,-24.445,38.56,438.637,-24.533,38.52,24.655,-1,0
325,16.25,patch,413.447,-24.443,38.52,438.102,-24.531,38.56,24.655,2149.231,0
326,16.3,patch,412.912,-24.441,38.56,437.567,-24.529,38.52,24.655,-1,0
327,16.35,patch,412.376,-24.439,38.52,437.031,-24.528,38.56,24.655,2149.416,0
328,16.4,patch,411.841,-24.437,38.56,436.496,-24.526,38.52,24.655,-1,0
329,16.45,patch,411.306,-24.435,38.52,435.961,-24.524,38.56,24.655,2149.468,0
330,16.5,patch,410.771,-24.433,38.56,435.426,-24.523,38.52,24.655,-1,0
331,16.55,patch,410.235,-24.431,38.52,434.89,-24.521,38.56,24.655,2148.912,0
332,16.6,patch,409.7,-24.429,38.56,434.355,-24.519,38.52,24.655,-1,0
333,16.65,patch,409.165,-24.427,38.52,433.82,-24.517,38.56,24.655,2148.545,0
334,16.7,patch,408.63,-24.425,38.56,433.285,-24.515,38.52,24.655,-1,0
335,16.75,patch,408.094,-24.423,38.52,432.749,-24.513,38.56,24.655,2148.879,0
336,16.8,patch,407.559,-24.421,38.56,432.214,-24.512,38.52,24.655,-1,0
337,16.85,patch,407.024,-24.419,38.52,431.679,-24.51,38.56,24.655,2149.149,0
338,16.9,patch,406.489,-24.417,38.56,431.144,-24.508,38.52,24.655,-1,0
339,16.95,patch,405.953,-24.415,38.52,430.608,-24.506,38.56,24.655,2148.921,0
340,17.0,patch,405.418,-24.413,38.56,430.073,-24.504,38.52,24.655,-1,0
341,17.05,patch,404.883,-24.411,38.52,429.538,-24.502,38.56,24.655,2148.896,0
342,17.1,patch,404.348,-24.409,38.56,429.003,-24.5,38.52,24.655,-1,0
343,17.15,patch,403.812,-24.408,38.52,428.467,-24.498,38.56,24.655,2148.525,0
344,17.2,patch,403.277,-24.406,38.56,427.932,-24.497,38.52,24.655,-1,0
345,17.25,patch,402.742,-24.404,38.52,427.397,-24.495,38.56,24.655,2148.39,0
346,17.3,patch,402.207,-24.402,38.56,426.862,-24.493,38.52,24.655,-1,0
347,17.35,patch,401.671,-24.4,38.52,426.326,-24.491,38.56,24.655,2149.255,0
348,17.4,patch,401.136,-24.398,38.56,425.791,-24.489,38.52,24.655,-1,0
349,17.45,patch,400.601,-24.396,38.52,425.256,-24.487,38.56,24.655,2149.227,0
350,17.5,patch,400.066,-24.394,38.56,424.721,-24.485,38.52,24.655,-1,0
351,17.55,patch,399.53,-24.392,38.52,424.185,-24.483,38.56,24.655,2148.502,0
352,17.6,patch,398.995,-24.39,38.56,423.65,-24.481,38.52,24.655,-1,0
353,17.65,patch,398.46,-24.388,38.52,423.115,-24.479,38.56,24.655,2148.486,0
354,17.7,patch,397.925,-24.386,38.56,422.58,-24.477,38.52,24.655,-1,0
355,17.75,patch,397.389,-24.384,38.52,422.044,-24.475,38.56,24.655,2148.659,0
356,17.8,patch,396.854,-24.382,38.56,421.509,-24.473,38.52,24.655,-1,0
357,17.85,patch,396.319,-24.38,38.52,420.974,-24.471,38.56,24.655,2148.803,0
358,17.9,patch,395.784,-24.378,38.56,420.439,-24.469,38.52,24.655,-1,0
359,17.95,patch,395.248,-24.376,38.52,419.903,-24.467,38.56,24.655,2148.922,0
360,18.0,patch,394.713,-24.374,38.56,419.368,-24.465,38.52,24.655,-1,0
361,18.05,patch,394.178,-24.372,38.52,418.833,-24.463,38.56,24.655,2149.282,0
362,18.1,patch,393.642,-24.37,38.56,418.298,-24.461,38.52,24.655,-1,0
363,18.15,patch,393.107,-24.368,38.52,417.762,-24.459,38.56,24.655,2148.708,0
364,18.2,patch,392.572,-24.366,38.56,417.227,-24.457,38.52,24.655,-1,0
365,18.25,patch,392.037,-24.364,38.52,416.692,-24.455,38.56,24.655,2148.686,0
366,18.3,patch,391.501,-24.362,38.56,416.157,-24.453,38.52,24.655,-1,0
367,18.35,patch,390.966,-24.36,38.52,415.621,-24.451,38.56,24.655,2148.495,0
368,18.4,patch,390.431,-24.358,38.56,415.086,-24.449,38.52,24.655,-1,0
369,18.45,patch,389.896,-24.356,38.52,414.551,-24.447,38.56,24.655,2148.312,0
370,18.5,patch,389.36,-24.354,38.56,414.016,-24.445,38.52,24.655,-1,0
371,18.55,patch,388.825,-24.352,38.52,413.48,-24.443,38.56,24.655,2148.492,0
372,18.6,patch,388.29,-24.351,38.56,412.945,-24.441,38.52,24.655,-1,0
373,18.65,patch,387.755,-24.349,38.52,412.41,-24.439,38.56,24.655,2148.668,0
374,18.7,patch,387.219,-24.347,38.56,411.875,-24.437,38.52,24.655,-1,0
375,18.75,patch,386.684,-24.345,38.52,411.339,-24.435,38.56,24.655,2148.67,0
376,18.8,patch,386.149,-24.343,38.56,410.804,-24.433,38.52,24.655,-1,0
377,18.85,patch,385.614,-24.341,38.52,410.269,-24.431,38.56,24.655,2148.846,0
378,18.9,patch,385.078,-24.339,38.56,409.734,-24.429,38.52,24.655,-1,0
379,18.95,patch,384.543,-24.337,38.52,409.198,-24.427,38.56,24.655,2149.025,0
380,19.0,patch,384.008,-24.335,38.56,408.663,-24.425,38.52,24.655,-1,0
381,19.05,patch,383.473,-24.333,38.52,408.128,-24.423,38.56,24.655,2149.027,0
382,19.1,patch,382.937,-24.331,38.56,407.593,-24.421,38.52,24.655,-1,0
383,19.15,patch,382.402,-24.329,38.52,407.057,-24.419,38.56,24.655,2149.025,0
384,19.2,patch,381.867,-24.327,38.56,406.522,-24.417,38.52,24.655,-1,0
385,19.25,patch,381.332,-24.325,38.52,405.987,-24.415,38.56,24.655,2148.849,0
386,19.3,patch,380.796,-24.323,38.56,405.452,-24.413,38.52,24.655,-1,0
387,19.35,patch,380.261,-24.321,38.52,404.916,-24.411,38.56,24.655,2148.846,0
388,19.4,patch,379.726,-24.319,38.56,404.381,-24.409,38.52,24.655,-1,0
389,19.45,patch,379.191,-24.317,38.52,403.846,-24.407,38.56,24.655,2148.846,0
390,19.5,patch,378.655,-24.315,38.56,403.311,-24.405,38.52,24.655,-1,0
391,19.55,patch,378.12,-24.313,38.52,402.775,-24.403,38.56,24.655,2148.67,0
392,19.6,patch,377.585,-24.311,38.56,402.24,-24.401,38.52,24.655,-1,0
393,19.65,patch,377.05,-24.309,38.52,401.705,-24.399,38.56,24.655,2148.667,0
394,19.7,patch,376.514,-24.307,38.56,401.17,-24.397,38.52,24.655,-1,0
395,19.75,patch,375.979,-24.305,38.52,400.634,-24.395,38.56,24.655,2149.027,0
396,19.8,patch,375.444,-24.303,38.56,400.099,-24.393,38.52,24.655,-1,0
397,19.85,patch,374.909,-24.301,38.52,399.564,-24.391,38.56,24.655,2148.846,0
398,19.9,patch,374.373,-24.299,38.56,399.029,-24.389,38.52,24.655,-1,0
399,19.95,patch,373.838,-24.297,38.52,398.493,-24.387,38.56,24.655,2149.024,0
400,20.0,brake,373.303,-24.295,38.45,397.958,-24.385,38.52,24.655,1235.534,0
401,20.05,brake,372.773,-24.294,37.95,397.423,-24.383,38.56,24.65,144.029,0
402,20.1,brake,372.252,-24.292,37.26,396.887,-24.381,38.52,24.636,70.352,0
403,20.15,brake,371.742,-24.29,36.3,396.352,-24.379,38.56,24.61,39.12,0
404,20.2,brake,371.246,-24.288,35.39,395.817,-24.377,38.52,24.572,28.257,0
405,20.25,brake,370.763,-24.286,34.3,395.282,-24.375,38.56,24.519,20.686,0
406,20.3,brake,370.295,-24.284,33.33,394.746,-24.373,38.52,24.452,16.967,0
407,20.35,brake,369.841,-24.283,32.2,394.211,-24.371,38.56,24.37,13.797,0
408,20.4,brake,369.402,-24.281,31.25,393.676,-24.369,38.52,24.274,12.013,0
409,20.45,brake,368.978,-24.28,30.12,393.141,-24.367,38.56,24.163,10.308,0
410,20.5,brake,368.567,-24.278,29.2,392.605,-24.365,38.52,24.039,9.28,0
411,20.55,brake,368.171,-24.277,28.09,392.07,-24.363,38.56,23.9,8.219,0
412,20.6,brake,367.788,-24.275,27.21,391.535,-24.362,38.52,23.747,7.555,0
413,20.65,brake,367.419,-24.274,26.13,391.0,-24.36,38.45,23.581,6.891,0
414,20.7,brake,367.063,-24.273,25.28,390.47,-24.358,37.95,23.407,6.655,0
415,20.75,brake,366.721,-24.271,24.24,389.949,-24.356,37.28,23.228,6.415,0
416,20.8,brake,366.391,-24.27,23.44,389.438,-24.354,36.36,23.048,6.423,0
417,20.85,brake,366.073,-24.269,22.43,388.941,-24.352,35.5,22.867,6.302,0
418,20.9,brake,365.782,-24.268,19.15,388.456,-24.351,34.45,22.674,5.335,0
419,20.95,brake,365.557,-24.267,14.33,387.986,-24.349,33.53,22.429,4.205,0
420,21.0,brake,365.399,-24.267,9.48,387.529,-24.347,32.45,22.13,3.469,0
421,21.05,brake,365.307,-24.266,4.67,387.086,-24.346,31.54,21.779,2.918,0
422,21.1,brake,365.28,-24.266,0.57,386.656,-24.344,30.57,21.376,2.565,0
423,21.15,brake,365.28,-24.266,0.0,386.236,-24.343,30.08,20.956,2.508,0
424,21.2,brake,365.28,-24.266,0.0,385.822,-24.342,29.72,20.542,2.488,0
425,21.25,brake,365.28,-24.266,0.0,385.408,-24.34,29.79,20.129,2.433,0
426,21.3,brake,365.279,-24.266,0.0,384.993,-24.339,29.97,19.714,2.368,0
427,21.35,brake,365.279,-24.266,0.0,384.573,-24.337,30.48,19.294,2.279,0
428,21.4,brake,365.279,-24.266,0.0,384.145,-24.336,31.02,18.866,2.189,0
429,21.45,brake,365.279,-24.266,0.0,383.708,-24.334,31.66,18.43,2.096,0
430,21.5,brake,365.279,-24.266,0.0,383.267,-24.333,31.78,17.988,2.038,0
431,21.55,brake,365.279,-24.266,0.0,382.827,-24.331,31.6,17.548,1.999,0
432,21.6,brake,365.279,-24.266,0.0,382.393,-24.33,31.06,17.114,1.984,0
433,21.65,brake,365.279,-24.266,0.0,381.966,-24.328,30.51,16.687,1.969,0
434,21.7,brake,365.279,-24.266,0.0,381.549,-24.326,29.7,16.27,1.972,0
435,21.75,brake,365.279,-24.266,0.0,381.142,-24.325,28.99,15.863,1.97,0
436,21.8,brake,365.279,-24.266,0.0,380.747,-24.324,28.06,15.468,1.985,0
437,21.85,brake,365.279,-24.266,0.0,380.364,-24.322,27.29,15.085,1.99,0
438,21.9,brake,365.279,-24.266,0.0,379.993,-24.321,26.32,14.714,2.013,0
439,21.95,brake,365.279,-24.266,0.0,379.634,-24.32,25.51,14.355,2.026,0
440,22.0,brake,365.279,-24.266,0.0,379.289,-24.318,24.44,14.01,2.064,0
441,22.05,brake,365.279,-24.266,0.0,378.957,-24.317,23.59,13.678,2.087,0
442,22.1,brake,365.279,-24.266,0.0,378.645,-24.316,20.94,13.366,2.297,0
443,22.15,brake,365.279,-24.266,0.0,378.395,-24.315,16.12,13.116,2.929,0
444,22.2,brake,365.279,-24.266,0.0,378.212,-24.314,11.27,12.933,4.132,0
445,22.25,brake,365.279,-24.266,0.0,378.096,-24.314,6.44,12.817,7.162,0
446,22.3,brake,365.279,-24.266,0.0,378.046,-24.314,1.68,12.767,27.417,0
447,22.35,brake,365.279,-24.266,0.0,378.043,-24.314,0.0,12.764,23616.139,0
448,22.4,brake,365.279,-24.266,0.0,378.032,-24.314,1.31,12.753,35.09,0
449,22.45,brake,365.279,-24.266,0.0,378.003,-24.314,2.45,12.724,18.706,0
450,22.5,brake,365.279,-24.266,0.0,377.96,-24.313,3.55,12.681,12.862,0
451,22.55,brake,365.279,-24.266,0.0,377.902,-24.313,4.5,12.623,10.106,0
452,22.6,brake,365.279,-24.266,0.0,377.83,-24.313,5.6,12.551,8.068,0
453,22.65,brake,365.279,-24.266,0.0,377.742,-24.313,6.75,12.463,6.647,0
454,22.7,brake,365.279,-24.266,0.0,377.639,-24.312,7.84,12.36,5.672,0
455,22.75,brake,365.279,-24.266,0.0,377.522,-24.312,8.78,12.243,5.019,0
456,22.8,brake,365.279,-24.266,0.0,377.397,-24.311,9.06,12.118,4.815,0
457,22.85,brake,365.279,-24.266,0.0,377.271,-24.311,8.99,11.992,4.805,0
458,22.9,brake,365.279,-24.266,0.0,377.151,-24.31,8.41,11.872,5.084,0
459,22.95,brake,365.279,-24.266,0.0,377.038,-24.31,7.91,11.759,5.353,0
460,23.0,brake,365.279,-24.266,0.0,376.943,-24.309,5.65,11.665,7.433,0
461,23.05,brake,365.279,-24.266,0.0,376.905,-24.309,0.91,11.626,46.186,0
462,23.1,brake,365.279,-24.266,0.0,376.904,-24.309,0.0,11.625,123726.83,0
463,23.15,brake,365.279,-24.266,0.0,376.895,-24.309,1.07,11.617,39.164,0
464,23.2,brake,365.279,-24.266,0.0,376.873,-24.309,1.94,11.594,21.548,0
465,23.25,brake,365.279,-24.266,0.0,376.838,-24.309,2.86,11.559,14.526,0
466,23.3,brake,365.279,-24.266,0.0,376.79,-24.309,3.81,11.512,10.887,0
467,23.35,brake,365.279,-24.266,0.0,376.729,-24.309,4.75,11.45,8.678,0
468,23.4,brake,365.279,-24.266,0.0,376.654,-24.308,5.87,11.375,6.973,0
469,23.45,brake,365.279,-24.266,0.0,376.564,-24.308,6.85,11.285,5.928,0
470,23.5,brake,365.279,-24.266,0.0,376.459,-24.308,7.92,11.18,5.08,0
471,23.55,brake,365.279,-24.266,0.0,376.341,-24.307,8.82,11.062,4.515,0
472,23.6,brake,365.279,-24.266,0.0,376.215,-24.307,9.15,10.936,4.305,0
473,23.65,brake,365.279,-24.266,0.0,376.089,-24.307,9.02,10.81,4.316,0
474,23.7,brake,365.279,-24.266,0.0,375.967,-24.306,8.54,10.689,4.508,0
475,23.75,brake,365.279,-24.266,0.0,375.853,-24.306,7.99,10.575,4.765,0
476,23.8,brake,365.279,-24.266,0.0,375.751,-24.306,6.63,10.472,5.682,0
477,23.85,brake,365.279,-24.266,0.0,375.696,-24.305,2.07,10.417,18.087,0
478,23.9,brake,365.279,-24.266,0.0,375.692,-24.305,0.0,10.413,41936.997,0
479,23.95,brake,365.279,-24.266,0.0,375.683,-24.305,1.15,10.404,32.691,0
480,24.0,brake,365.279,-24.266,0.0,375.66,-24.305,2.04,10.382,18.288,0
481,24.05,brake,365.279,-24.266,0.0,375.651,-24.305,0.0,10.372,43745.758,0
482,24.1,brake,365.279,-24.266,0.0,375.651,-24.305,0.0,10.372,95928.573,0
483,24.15,brake,365.279,-24.266,0.0,375.651,-24.305,0.0,10.372,77003.268,0
484,24.2,brake,365.279,-24.266,0.0,375.651,-24.305,0.0,10.372,86552.331,0
485,24.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,107860.084,0
486,24.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,140387.713,0
487,24.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,186221.684,0
488,24.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,249476.709,0
489,24.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,-1,0
490,24.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,552337.276,0
491,24.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,553248.698,0
492,24.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,663265.197,0
493,24.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,850576.249,0
494,24.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,1119520.031,0
495,24.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.372,1483578.566,0
496,24.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,1975621.063,0
497,24.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,2613310.07,0
498,24.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,5688081.548,0
499,24.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,4737934.221,0
500,25.0,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,5464256.111,0
501,25.05,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,6386779.113,0
502,25.1,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,9144464.519,0
503,25.15,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,8297219.286,0
504,25.2,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,15648061.146,0
505,25.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13870141.637,0
506,25.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,47543551.536,0
507,25.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,43225955.061,0
508,25.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,20440914.683,0
509,25.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,35776578.385,0
510,25.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,18855903.514,0
511,25.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11831101.63,0
512,25.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11260175.531,0
513,25.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,16048629.94,0
514,25.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,8047633.614,0
515,25.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,101929082.335,0
516,25.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13412934.835,0
517,25.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,145933551.403,0
518,25.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,12636633.847,0
519,25.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,7937637.127,0
520,26.0,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,9879696.085,0
521,26.05,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13593241.692,0
522,26.1,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,8428367.611,0
523,26.15,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,120779537.887,0
524,26.2,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,38819603.856,0
525,26.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,25880509.119,0
526,26.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,18744747.592,0
527,26.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,14485638.113,0
528,26.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,8496265.965,0
529,26.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,9451465.591,0
530,26.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,6590599.552,0
531,26.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,-1,0
532,26.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,77663613.278,0
533,26.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,37164452.418,0
534,26.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,25286801.509,0
535,26.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,19028381.047,0
536,26.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,40264011.84,0
537,26.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,12742439.943,0
538,26.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10954366.148,0
539,26.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10534205.537,0
540,27.0,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,120815659.167,0
541,27.05,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,47280745.854,0
542,27.1,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,31875535.542,0
543,27.15,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,80457029.158,0
544,27.2,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,18750422.085,0
545,27.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,15317261.855,0
546,27.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,22129701.268,0
547,27.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11569440.477,0
548,27.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,362477254.401,0
549,27.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,77678975.772,0
550,27.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,41827334.247,0
551,27.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,26524960.898,0
552,27.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,19420115.808,0
553,27.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,15993051.499,0
554,27.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13594093.67,0
555,27.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11820945.396,0
556,27.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10456988.64,0
557,27.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,90626553.458,0
558,27.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,45313571.773,0
559,27.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,27885322.502,0
560,28.0,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,20139396.331,0
561,28.05,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,16231757.163,0
562,28.1,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13102742.087,0
563,28.15,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11211625.498,0
564,28.2,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,9624138.264,0
565,28.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,155360816.972,0
566,28.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,54376248.148,0
567,28.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,31986083.175,0
568,28.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,21750545.483,0
569,28.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,16731194.047,0
570,28.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13942660.593,0
571,28.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11820945.62,0
572,28.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10456992.344,0
573,28.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,-1,0
574,28.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,98865398.653,0
575,28.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,49432930.926,0
576,28.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,30208983.383,0
577,28.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,22656798.258,0
578,28.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,17540763.557,0
579,28.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,14123735.106,0
580,29.0,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,12083639.213,0
581,29.05,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10259695.217,0
582,29.1,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,120836235.794,0
583,29.15,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,45313597.206,0
584,29.2,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,29392637.349,0
585,29.25,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,20519380.455,0
586,29.3,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,16992615.25,0
587,29.35,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,13594093.705,0
588,29.4,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,11820951.899,0
589,29.45,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10069700.191,0
590,29.5,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,362477254.41,0
591,29.55,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,67970311.886,0
592,29.6,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,38840173.886,0
593,29.65,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,25291337.852,0
594,29.7,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,19773227.125,0
595,29.75,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,15761268.199,0
596,29.8,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,12946757.427,0
597,29.85,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,10985128.006,0
598,29.9,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,9624138.412,0
599,29.95,brake,365.279,-24.266,0.0,375.65,-24.305,0.0,10.371,90626966.16,0
