step	score	x	y	w	h	class
76	0.8290	15.74	0.08	2.79	1.08	0
77	0.8766	16.31	0.14	2.82	1.10	0
78	0.8979	16.42	0.15	2.81	1.09	0
79	0.8503	15.74	0.09	2.79	1.07	0
80	0.8907	16.40	0.19	2.81	1.09	0
81	0.8294	15.75	0.10	2.79	1.08	0
82	0.8553	16.32	0.19	2.80	1.09	0
83	0.8820	16.50	0.17	2.75	1.07	0
84	0.8839	16.62	0.16	2.74	1.06	0
85	0.8993	16.58	0.21	2.81	1.09	0
86	0.8597	16.74	0.17	2.75	1.07	0
87	0.8530	16.61	0.11	2.79	1.08	0
88	0.8694	16.56	0.10	2.80	1.08	0
89	0.8457	16.68	0.09	2.81	1.09	0
90	0.8791	17.36	0.15	2.81	1.09	0
91	0.8466	17.21	0.14	2.81	1.09	0
92	0.8095	17.17	0.11	2.81	1.09	0
93	0.8884	16.73	0.14	2.81	1.09	0
94	0.8531	16.39	0.16	2.80	1.09	0
95	0.8737	16.61	0.14	2.76	1.07	0
96	0.8518	17.25	0.17	2.81	1.10	0
97	0.8626	17.27	0.15	2.82	1.10	0
98	0.8777	17.33	0.16	2.81	1.10	0
99	0.8609	17.27	0.17	2.82	1.10	0
100	0.8844	17.32	0.16	2.82	1.10	0
101	0.8854	17.42	0.15	2.80	1.09	0
102	0.8793	17.42	0.13	2.80	1.09	0
103	0.8855	17.71	0.11	2.77	1.08	0
104	0.8968	17.60	0.08	2.80	1.09	0
105	0.8865	17.60	0.10	2.76	1.07	0
106	0.8900	17.76	0.15	2.75	1.07	0
107	0.8851	17.75	0.14	2.75	1.07	0
108	0.8968	17.66	0.16	2.76	1.07	0
109	0.9064	17.61	0.14	2.75	1.07	0
110	0.9019	17.55	0.10	2.76	1.07	0
111	0.8855	17.64	0.09	2.76	1.07	0
112	0.8986	17.63	0.11	2.76	1.07	0
113	0.8717	17.76	0.15	2.74	1.06	0
114	0.8914	17.75	0.18	2.76	1.07	0
115	0.8272	17.81	0.15	2.74	1.06	0
116	0.8759	17.78	0.19	2.75	1.07	0
117	0.8106	17.82	0.09	2.79	1.08	0
118	0.8344	17.83	0.18	2.74	1.06	0
119	0.8904	18.40	0.16	2.77	1.08	0
120	0.8861	18.41	0.14	2.76	1.07	0
121	0.8711	18.25	0.13	2.77	1.08	0
122	0.8815	18.41	0.12	2.76	1.08	0
123	0.8706	18.33	0.14	2.78	1.08	0
124	0.8595	18.30	0.14	2.78	1.09	0
125	0.8768	18.45	0.09	2.78	1.08	0
126	0.8789	18.41	0.10	2.78	1.08	0
127	0.8698	18.68	0.13	2.76	1.08	0
128	0.8810	18.61	0.09	2.75	1.07	0
129	0.8806	18.66	0.12	2.74	1.07	0
130	0.8672	18.79	0.11	2.75	1.07	0
131	0.8930	18.56	0.12	2.75	1.07	0
132	0.8771	18.73	0.13	2.75	1.07	0
133	0.8144	19.17	0.28	2.77	1.08	0
134	0.8432	18.77	0.09	2.81	1.09	0
135	0.8726	19.34	0.38	2.79	1.09	0
136	0.8779	19.39	0.38	2.78	1.08	0
137	0.8779	19.38	0.36	2.80	1.09	0
138	0.8621	19.24	0.16	2.74	1.07	0
139	0.8689	19.69	0.17	2.74	1.07	0
140	0.8745	19.68	0.20	2.73	1.06	0
141	0.8595	19.79	0.16	2.74	1.07	0
142	0.8567	19.75	0.13	2.74	1.07	0
143	0.8129	20.17	0.34	2.82	1.11	0
144	0.8587	19.78	0.12	2.74	1.07	0
145	0.8417	19.81	0.11	2.74	1.07	0
146	0.8526	20.57	0.32	2.81	1.10	0
147	0.8675	20.33	0.19	2.76	1.08	0
148	0.8860	20.58	0.13	2.84	1.11	0
149	0.8567	21.35	0.45	2.80	1.10	0
150	0.8624	20.74	0.32	2.75	1.07	0
151	0.8684	21.36	0.54	2.81	1.10	0
152	0.8655	21.50	0.50	2.80	1.10	0
153	0.8525	21.35	0.50	2.82	1.11	0
154	0.8777	21.30	0.27	2.76	1.07	0
155	0.8740	21.47	0.42	2.82	1.11	0
156	0.8841	21.47	0.12	2.85	1.10	0
157	0.8813	21.40	0.14	2.85	1.10	0
158	0.8802	21.48	0.33	2.84	1.11	0
159	0.8803	21.52	0.11	2.84	1.09	0
160	0.8764	21.54	0.09	2.84	1.10	0
161	0.8706	21.61	0.09	2.83	1.09	0
162	0.8366	21.76	0.07	2.83	1.09	0
163	0.8448	22.34	0.21	2.82	1.11	0
164	0.8501	22.29	0.31	2.83	1.11	0
165	0.8498	22.39	0.36	2.83	1.11	0
166	0.8524	22.52	0.39	2.82	1.10	0
167	0.8685	22.35	0.27	2.78	1.08	0
168	0.8829	22.58	0.28	2.78	1.08	0
169	0.8815	22.72	0.16	2.84	1.09	0
170	0.8824	22.65	0.19	2.85	1.10	0
171	0.8516	23.37	0.38	2.83	1.11	0
172	0.8452	23.24	0.39	2.84	1.11	0
173	0.8621	23.47	0.38	2.84	1.11	0
174	0.8719	23.49	0.39	2.84	1.11	0
175	0.8531	23.29	0.34	2.85	1.12	0
176	0.8661	23.30	0.33	2.84	1.11	0
177	0.8646	23.33	0.30	2.84	1.11	0
178	0.8481	23.42	0.29	2.84	1.11	0
179	0.8153	23.69	0.12	2.75	1.08	0
180	0.8166	23.76	0.11	2.76	1.08	0
181	0.8386	24.37	0.18	2.84	1.11	0
182	0.8475	24.41	0.26	2.84	1.11	0
183	0.8639	24.59	0.23	2.85	1.11	0
184	0.8051	24.61	0.18	2.82	1.10	0
185	0.8207	24.55	0.10	2.77	1.08	0
186	0.8085	24.65	0.14	2.76	1.08	0
187	0.8387	24.69	0.14	2.78	1.09	0
188	0.8347	24.67	0.17	2.77	1.08	0
189	0.8099	25.35	0.38	2.84	1.11	0
190	0.8437	25.43	0.17	2.79	1.09	0
191	0.8616	25.49	0.23	2.79	1.09	0
192	0.8609	25.59	0.27	2.85	1.12	0
193	0.8389	25.34	0.27	2.84	1.11	0
194	0.8279	25.73	0.14	2.79	1.09	0
195	0.7717	25.85	0.22	2.84	1.11	0
196	0.7855	26.17	0.17	2.83	1.11	0
197	0.8174	25.81	0.14	2.84	1.11	0
198	0.8520	25.51	0.15	2.84	1.11	0
199	0.8388	26.52	0.11	2.80	1.10	0
200	0.8472	26.53	0.14	2.82	1.10	0
201	0.8608	26.49	0.13	2.80	1.09	0
202	0.8593	26.57	0.14	2.79	1.09	0
203	0.8505	26.37	0.17	2.79	1.09	0
204	0.8261	26.37	0.23	2.84	1.11	0
205	0.7712	26.86	0.22	2.78	1.09	0
206	0.7898	27.24	0.27	2.83	1.11	0
207	0.7680	26.88	0.25	2.78	1.09	0
208	0.8471	26.70	0.34	2.79	1.09	0
209	0.8582	26.63	0.25	2.79	1.09	0
210	0.8286	26.82	0.24	2.79	1.09	0
211	0.8199	27.25	0.26	2.82	1.10	0
212	0.7998	26.77	0.14	2.86	1.10	0
213	0.8573	26.68	0.16	2.78	1.08	0
214	0.8621	26.62	0.16	2.79	1.09	0
215	0.8482	26.63	0.13	2.78	1.08	0
216	0.8638	26.44	0.15	2.78	1.08	0
217	0.8280	26.40	0.12	2.83	1.10	0
218	0.8068	26.26	0.15	2.78	1.08	0
219	0.7889	26.40	0.20	2.82	1.10	0
220	0.7579	25.52	0.21	2.82	1.10	0
221	0.7896	25.57	0.21	2.83	1.10	0
222	0.8262	25.45	0.21	2.83	1.10	0
223	0.7909	24.54	0.21	2.84	1.10	0
224	0.8292	24.53	0.22	2.79	1.08	0
225	0.8121	23.67	0.15	2.77	1.08	0
226	0.8315	23.51	0.16	2.75	1.07	0
227	0.7864	23.24	0.21	2.82	1.10	0
228	0.7966	22.55	0.13	2.84	1.10	0
229	0.7980	22.33	0.16	2.80	1.08	0
230	0.8485	21.60	0.13	2.76	1.07	0
231	0.8366	20.65	0.12	2.74	1.06	0
232	0.8461	20.36	0.15	2.83	1.09	0
233	0.8147	19.70	0.08	2.86	1.11	0
234	0.8326	19.39	0.11	2.78	1.08	0
235	0.8100	18.61	0.13	2.76	1.08	0
236	0.8046	18.28	0.12	2.78	1.08	0
237	0.7928	17.77	0.18	2.76	1.08	0
238	0.8344	17.58	0.18	2.76	1.08	0
239	0.8148	17.24	0.22	2.81	1.09	0
240	0.8665	16.55	0.17	2.86	1.11	0
241	0.8694	16.47	0.23	2.80	1.09	0
242	0.8446	16.24	0.22	2.81	1.08	0
243	0.8428	15.74	0.19	2.86	1.11	0
244	0.8652	15.60	0.20	2.88	1.12	0
245	0.8674	15.63	0.22	2.79	1.08	0
246	0.8754	15.47	0.21	2.79	1.08	0
247	0.8793	15.44	0.20	2.78	1.08	0
248	0.8378	15.22	0.19	2.77	1.08	0
249	0.8495	14.64	0.18	2.89	1.12	0
250	0.8644	14.40	0.17	2.88	1.12	0
251	0.8528	14.33	0.14	2.77	1.08	0
252	0.8310	13.80	0.13	2.83	1.09	0
253	0.8389	13.51	0.13	2.82	1.09	0
254	0.7974	13.25	0.13	2.79	1.09	0
255	0.7883	12.86	0.14	2.78	1.08	0
256	0.8528	12.56	0.12	2.81	1.09	0
257	0.8722	12.42	0.12	2.83	1.10	0
258	0.7817	12.20	0.09	2.82	1.09	0
259	0.8609	11.80	0.13	2.82	1.09	0
260	0.8783	11.66	0.16	2.81	1.08	0
261	0.8397	11.29	0.23	2.81	1.09	0
262	0.8004	11.20	0.20	2.82	1.09	0
263	0.7886	11.16	0.27	2.81	1.09	0
264	0.7689	11.15	0.26	2.81	1.09	0
265	0.7749	10.90	0.25	2.83	1.09	0
266	0.8140	10.87	0.19	2.83	1.09	0
267	0.8141	10.86	0.20	2.83	1.09	0
268	0.7985	10.84	0.23	2.73	1.06	0
269	0.8029	10.87	0.27	2.80	1.08	0
270	0.7960	10.85	0.22	2.74	1.07	0
271	0.8696	10.80	0.23	2.81	1.08	0
272	0.8602	10.72	0.20	2.82	1.09	0
273	0.8718	10.47	0.21	2.82	1.09	0
274	0.8625	10.38	0.19	2.82	1.09	0
275	0.8682	10.31	0.22	2.76	1.07	0
276	0.8254	10.24	0.21	2.75	1.07	0
277	0.8427	10.16	0.23	2.80	1.09	0
278	0.8540	10.17	0.23	2.80	1.09	0
279	0.8484	10.16	0.24	2.80	1.09	0
280	0.8589	10.17	0.20	2.81	1.09	0
281	0.8603	10.16	0.19	2.82	1.09	0
282	0.8393	10.14	0.17	2.82	1.09	0
283	0.8378	10.14	0.19	2.81	1.09	0
284	0.8427	10.14	0.19	2.82	1.09	0
285	0.8391	10.13	0.19	2.82	1.09	0
286	0.8431	10.14	0.18	2.82	1.10	0
287	0.8443	10.17	0.17	2.82	1.09	0
288	0.8559	10.18	0.16	2.83	1.10	0
289	0.8592	10.18	0.15	2.82	1.10	0
290	0.8636	10.19	0.16	2.81	1.09	0
291	0.8416	10.13	0.19	2.81	1.09	0
292	0.7985	10.10	0.20	2.80	1.09	0
293	0.7951	9.93	0.22	2.81	1.09	0
294	0.8535	9.87	0.22	2.81	1.09	0
295	0.8591	9.87	0.20	2.82	1.09	0
296	0.8548	9.88	0.19	2.82	1.09	0
297	0.8729	9.85	0.19	2.82	1.09	0
298	0.8720	9.85	0.19	2.82	1.09	0
299	0.8746	9.84	0.19	2.82	1.09	0
