step	score	x	y	w	h	class
201	0.8900	19.40	0.42	2.77	1.06	0
202	0.8983	19.50	0.47	2.76	1.06	0
203	0.8783	19.30	0.43	2.77	1.07	0
204	0.8593	19.29	0.50	2.76	1.06	0
205	0.8754	19.39	0.39	2.82	1.08	0
206	0.8803	19.41	0.49	2.75	1.06	0
207	0.8924	19.34	0.45	2.76	1.06	0
208	0.8921	19.38	0.47	2.76	1.06	0
209	0.8702	19.20	0.47	2.77	1.06	0
210	0.8348	19.13	0.49	2.75	1.05	0
211	0.8002	18.81	0.51	2.75	1.05	0
212	0.8382	19.19	0.53	2.74	1.05	0
213	0.7384	18.82	0.57	2.73	1.05	0
214	0.7449	18.83	0.57	2.74	1.06	0
215	0.7055	18.74	0.67	2.69	1.03	0
216	0.7337	19.11	0.59	2.74	1.05	0
217	0.6265	18.31	0.63	2.74	1.05	0
218	0.6140	18.55	0.62	2.77	1.05	0
219	0.5733	17.40	1.13	2.76	1.06	5
220	0.4117	17.76	0.66	2.82	1.09	5
221	0.5588	17.67	0.75	2.86	1.10	5
222	0.5968	17.55	0.60	1.57	1.61	5
223	0.6295	17.38	0.55	1.43	1.64	5
224	0.5830	17.32	0.59	1.48	1.64	5
225	0.7045	16.45	0.49	1.42	1.66	5
226	0.5808	16.40	0.48	1.39	1.55	5
227	0.6852	15.39	0.51	1.35	1.56	5
228	0.6552	14.91	1.15	2.85	1.11	5
229	0.6620	14.76	0.88	2.86	1.11	5
230	0.5675	15.34	0.79	2.88	1.11	5
231	0.6771	14.52	1.12	2.80	1.09	5
232	0.5300	14.77	0.77	2.90	1.12	5
233	0.7167	14.29	0.68	1.41	1.65	5
234	0.7355	13.66	0.53	1.30	1.53	5
235	0.6620	13.65	0.61	1.35	1.49	5
236	0.6942	13.62	1.13	2.78	1.08	5
237	0.7548	13.42	0.61	1.33	1.63	5
238	0.7336	13.32	0.55	1.34	1.63	5
239	0.7200	12.70	0.57	1.41	1.66	5
240	0.7522	12.59	0.59	1.43	1.67	5
241	0.6733	12.51	0.77	2.85	1.09	5
242	0.7230	12.28	0.79	2.44	1.26	5
243	0.6570	12.20	0.74	2.02	1.44	5
244	0.6935	11.53	0.65	1.52	1.60	5
245	0.7394	11.55	0.79	2.20	1.32	5
246	0.7299	11.37	0.82	2.06	1.37	5
247	0.6906	11.24	0.83	2.27	1.27	5
248	0.7831	10.89	1.28	2.39	1.25	5
249	0.8596	10.69	1.38	2.66	1.10	5
250	0.8582	10.54	1.38	2.78	1.10	5
251	0.8464	10.27	1.43	2.54	1.16	5
252	0.8156	9.84	1.56	2.42	1.04	5
253	0.7936	9.82	1.31	2.79	1.09	5
254	0.8146	9.75	1.45	2.57	1.00	5
255	0.8206	9.62	1.39	2.57	1.00	5
256	0.8152	9.57	1.22	2.82	1.10	5
257	0.8389	9.55	1.25	2.84	1.11	5
258	0.8432	9.70	1.29	2.83	1.12	5
259	0.8449	9.44	1.37	2.55	0.99	5
260	0.8545	9.40	1.39	2.54	0.98	5
261	0.8644	9.44	1.39	2.57	0.99	5
262	0.8575	9.48	1.37	2.57	0.99	5
263	0.8332	9.43	1.30	2.51	0.96	5
264	0.8400	9.47	1.31	2.53	0.97	5
265	0.8455	9.49	1.32	2.55	0.97	5
266	0.8370	9.50	1.29	2.54	0.97	5
267	0.8433	9.52	1.29	2.55	0.97	5
268	0.8430	9.49	1.29	2.55	0.97	5
269	0.8346	9.46	1.26	2.54	0.97	5
270	0.8268	9.69	1.25	2.84	1.10	5
271	0.8394	9.49	1.27	2.56	0.98	5
272	0.8409	9.49	1.27	2.56	0.98	5
273	0.8387	9.49	1.27	2.57	0.98	5
274	0.8462	9.50	1.28	2.57	0.98	5
275	0.8480	9.50	1.27	2.57	0.98	5
276	0.8532	9.48	1.29	2.57	0.98	5
277	0.8573	9.48	1.31	2.56	0.98	5
278	0.8587	9.48	1.30	2.56	0.98	5
279	0.8595	9.51	1.31	2.58	0.98	5
280	0.8616	9.50	1.31	2.58	0.99	5
281	0.8543	9.49	1.29	2.59	0.99	5
282	0.8551	9.50	1.29	2.57	0.98	5
283	0.8579	9.49	1.30	2.58	0.99	5
284	0.8582	9.49	1.30	2.57	0.98	5
285	0.8458	9.50	1.28	2.58	0.98	5
286	0.8484	9.49	1.28	2.57	0.98	5
287	0.8512	9.45	1.29	2.57	0.98	5
288	0.8555	9.46	1.32	2.59	0.99	5
289	0.8526	9.46	1.31	2.58	0.99	5
290	0.8577	9.47	1.32	2.59	0.99	5
291	0.8275	9.46	1.23	2.57	0.98	5
292	0.8192	9.48	1.21	2.58	0.99	5
293	0.8238	9.48	1.21	2.58	0.99	5
294	0.8235	9.47	1.22	2.57	0.98	5
295	0.8179	9.48	1.21	2.58	0.98	5
296	0.8214	9.48	1.21	2.58	0.99	5
297	0.8127	9.49	1.20	2.59	0.99	5
298	0.8177	9.50	1.20	2.59	0.99	5
299	0.8200	9.49	1.20	2.57	0.98	5
