step	score	x	y	w	h	class
268	0.8586	9.31	2.77	2.79	1.08	0
269	0.8724	9.33	2.77	2.80	1.08	0
270	0.8824	9.35	2.78	2.83	1.10	0
271	0.8877	9.36	2.79	2.83	1.10	0
272	0.8885	9.36	2.79	2.83	1.09	0
273	0.8965	9.36	2.80	2.83	1.09	0
274	0.8982	9.35	2.80	2.83	1.09	0
275	0.8979	9.34	2.78	2.83	1.09	0
276	0.8951	9.33	2.77	2.83	1.09	0
277	0.8967	9.32	2.76	2.83	1.09	0
278	0.8972	9.32	2.76	2.83	1.09	0
279	0.8984	9.33	2.76	2.83	1.10	0
280	0.9092	9.38	2.78	2.84	1.10	0
281	0.9162	9.40	2.78	2.84	1.10	0
282	0.9156	9.39	2.77	2.84	1.10	0
283	0.9157	9.39	2.77	2.84	1.10	0
284	0.9164	9.40	2.77	2.84	1.10	0
285	0.9163	9.39	2.76	2.84	1.10	0
286	0.9164	9.40	2.76	2.84	1.10	0
287	0.9169	9.40	2.77	2.84	1.10	0
288	0.9161	9.40	2.78	2.84	1.09	0
289	0.9159	9.40	2.77	2.84	1.10	0
290	0.9135	9.39	2.77	2.84	1.10	0
291	0.9131	9.39	2.79	2.84	1.10	0
292	0.9172	9.41	2.79	2.85	1.10	0
293	0.9164	9.40	2.77	2.85	1.10	0
294	0.9161	9.39	2.78	2.85	1.10	0
295	0.9161	9.39	2.78	2.85	1.10	0
296	0.9155	9.39	2.79	2.84	1.10	0
297	0.9126	9.38	2.79	2.84	1.10	0
298	0.9153	9.38	2.79	2.85	1.10	0
299	0.9139	9.38	2.77	2.84	1.10	0
