tick,sim_time_s,leader_x,leader_y,leader_speed_kmh,follower_x,follower_y,follower_speed_kmh,distance_m,ttc_s,follower_throttle,follower_steer,follower_brake,collision_detected
530,26.5,189.701,126.83,17.63,-7.592,169.591,0.0,201.874,-1,0.0,0.0,1.0,0
531,26.55,189.702,127.075,17.63,-7.592,169.591,0.0,201.823,-1,0.0,0.0,1.0,0
532,26.6,189.702,127.32,17.63,-7.592,169.591,0.0,201.772,-1,0.0,0.0,1.0,0
533,26.65,189.703,127.564,17.63,-7.592,169.591,0.0,201.722,-1,0.0,0.0,1.0,0
534,26.7,189.704,127.809,17.63,-7.592,169.591,0.0,201.672,-1,0.0,0.0,1.0,0
535,26.75,189.705,128.054,17.63,-7.592,169.591,0.0,201.622,-1,0.0,0.0,1.0,0
536,26.8,189.705,128.299,17.63,-7.592,169.591,0.0,201.572,-1,0.0,0.0,1.0,0
537,26.85,189.706,128.544,17.63,-7.592,169.591,0.01,201.523,-1,0.75,0.0,0.0,0
538,26.9,189.706,128.789,17.63,-7.592,169.591,0.0,201.473,-1,0.75,0.0,0.0,0
539,26.95,189.707,129.033,17.63,-7.592,169.594,0.31,201.425,-1,0.75,0.0,0.0,0
540,27.0,189.707,129.278,17.63,-7.592,169.603,0.83,201.378,-1,0.75,0.011,0.0,0
541,27.05,189.708,129.523,17.63,-7.592,169.622,1.69,201.334,-1,0.75,0.006,0.0,0
542,27.1,189.708,129.768,17.63,-7.592,169.649,2.32,201.291,-1,0.75,0.008,0.0,0
543,27.15,189.709,130.013,17.63,-7.593,169.689,3.05,201.251,-1,0.75,0.009,0.0,0
544,27.2,189.709,130.257,17.63,-7.593,169.738,3.95,201.213,-1,0.75,0.007,0.0,0
545,27.25,189.709,130.502,17.63,-7.593,169.8,4.84,201.178,-1,0.75,0.008,0.0,0
546,27.3,189.71,130.747,17.63,-7.593,169.873,5.63,201.145,-1,0.75,0.008,0.0,0
547,27.35,189.71,130.992,17.63,-7.593,169.96,6.6,201.115,-1,0.75,0.011,0.0,0
548,27.4,189.71,131.237,17.63,-7.594,170.059,7.48,201.087,-1,0.75,0.007,0.0,0
549,27.45,189.711,131.482,17.63,-7.594,170.171,8.36,201.062,-1,0.75,0.003,0.0,0
550,27.5,189.711,131.726,17.63,-7.594,170.294,9.25,201.039,-1,0.75,0.002,0.0,0
551,27.55,189.711,131.971,17.63,-7.594,170.43,10.16,201.018,-1,0.75,-0.001,0.0,0
552,27.6,189.711,132.216,17.63,-7.594,170.579,11.09,201.0,-1,0.75,0.0,0.0,0
553,27.65,189.711,132.461,17.63,-7.594,170.741,12.04,200.984,-1,0.75,-0.006,0.0,0
554,27.7,189.711,132.706,17.63,-7.593,170.916,12.97,200.969,-1,0.75,-0.013,0.0,0
555,27.75,189.711,132.951,17.63,-7.591,171.104,13.87,200.957,-1,0.75,-0.022,0.0,0
556,27.8,189.711,133.195,17.63,-7.589,171.304,14.74,200.946,-1,0.75,-0.007,0.0,0
557,27.85,189.711,133.44,17.63,-7.585,171.515,15.58,200.937,-1,0.75,-0.041,0.0,0
558,27.9,189.711,133.685,17.63,-7.581,171.739,16.41,200.928,-1,0.75,-0.023,0.0,0
559,27.95,189.711,133.93,17.63,-7.578,171.973,17.22,200.923,-1,0.75,0.0,0.0,0
560,28.0,189.711,134.175,17.63,-7.575,172.219,18.03,200.92,1790.952,0.75,-0.008,0.0,0
561,28.05,189.711,134.419,17.63,-7.572,172.476,18.81,200.92,610.925,0.75,0.004,0.0,0
562,28.1,189.711,134.664,17.63,-7.569,172.74,18.96,200.921,543.761,0.75,-0.013,0.0,0
563,28.15,189.711,134.909,17.63,-7.564,173.008,19.6,200.92,366.149,0.75,-0.035,0.0,0
564,28.2,189.711,135.154,17.63,-7.559,173.283,19.84,200.921,327.126,0.75,-0.002,0.0,0
565,28.25,189.711,135.399,17.63,-7.557,173.568,20.91,200.927,220.206,0.75,0.047,0.0,0
566,28.3,189.711,135.644,17.63,-7.556,173.862,21.47,200.935,188.161,0.75,0.019,0.0,0
567,28.35,189.711,135.888,17.63,-7.554,174.166,22.2,200.944,158.098,0.145,-0.01,0.0,0
568,28.4,189.711,136.133,17.63,-7.549,174.476,22.24,200.952,156.956,0.076,-0.016,0.0,0
569,28.45,189.71,136.378,17.63,-7.545,174.789,22.65,200.96,143.983,0.106,0.013,0.0,0
570,28.5,189.71,136.623,17.63,-7.542,175.1,22.28,200.97,155.438,0.099,0.013,0.0,0
571,28.55,189.71,136.868,17.63,-7.538,175.41,22.36,200.978,152.849,0.093,-0.0,0.0,0
572,28.6,189.71,137.113,17.63,-7.533,175.716,21.81,200.985,173.058,0.087,-0.013,0.0,0
573,28.65,189.71,137.357,17.63,-7.528,176.019,21.82,200.991,172.628,0.081,0.003,0.0,0
574,28.7,189.71,137.602,17.63,-7.523,176.317,21.19,200.997,202.962,0.074,0.007,0.0,0
575,28.75,189.709,137.847,17.63,-7.521,176.61,21.15,201.004,205.272,0.75,0.062,0.0,0
576,28.8,189.709,138.092,17.63,-7.522,176.9,20.63,201.013,240.957,0.708,0.059,0.0,0
577,28.85,189.709,138.337,17.63,-7.526,177.189,20.97,201.025,216.439,0.75,0.071,0.0,0
578,28.9,189.709,138.581,17.63,-7.532,177.479,20.94,201.04,218.443,0.75,0.063,0.0,0
579,28.95,189.709,138.826,17.63,-7.539,177.775,21.62,201.057,181.418,0.75,0.048,0.0,0
580,29.0,189.709,139.071,17.63,-7.549,178.078,21.8,201.078,173.306,0.0,0.079,0.0,0
581,29.05,189.709,139.316,17.63,-7.562,178.386,22.43,201.103,150.695,0.052,0.084,0.0,0
582,29.1,189.709,139.561,17.63,-7.578,178.695,22.19,201.13,158.588,0.046,0.073,0.0,0
583,29.15,189.708,139.806,17.63,-7.594,179.003,22.3,201.158,154.893,0.04,0.059,0.0,0
584,29.2,189.708,140.05,17.63,-7.61,179.308,21.75,201.186,175.455,0.033,0.032,0.0,0
585,29.25,189.708,140.295,17.63,-7.626,179.61,21.74,201.212,175.911,0.027,0.035,0.0,0
586,29.3,189.708,140.54,17.63,-7.642,179.906,21.08,201.238,209.726,0.022,0.03,0.0,0
587,29.35,189.708,140.785,17.63,-7.659,180.197,21.0,201.263,214.786,0.75,0.033,0.0,0
588,29.4,189.707,141.03,17.63,-7.675,180.484,20.43,201.287,258.858,0.661,0.023,0.0,0
589,29.45,189.707,141.275,17.63,-7.691,180.768,20.59,201.311,244.234,0.0,0.019,1.0,0
590,29.5,189.707,141.519,17.63,-7.705,181.049,19.92,201.331,316.581,0.0,-0.025,1.0,0
591,29.55,189.707,141.764,17.63,-7.718,181.322,19.2,201.349,459.708,0.0,0.001,1.0,0
592,29.6,189.706,142.009,17.63,-7.728,181.548,14.37,201.355,-1,0.0,-0.058,1.0,0
593,29.65,189.706,142.254,17.63,-7.734,181.706,9.52,201.343,-1,0.0,-0.04,1.0,0
594,29.7,189.706,142.499,17.63,-7.737,181.798,4.71,201.316,-1,0.75,-0.033,0.0,0
595,29.75,189.706,142.743,17.63,-7.738,181.825,0.61,201.274,-1,0.75,-0.035,0.0,0
596,29.8,189.706,142.988,17.63,-7.738,181.845,1.93,201.231,-1,0.75,-0.041,0.0,0
597,29.85,189.705,143.233,17.63,-7.739,181.883,3.19,201.192,-1,0.75,-0.039,0.0,0
598,29.9,189.705,143.478,17.63,-7.74,181.936,4.3,201.155,-1,0.75,-0.048,0.0,0
599,29.95,189.705,143.723,17.63,-7.74,182.004,5.28,201.122,-1,0.75,-0.055,0.0,0
